,Unnamed: 0,Source,Etype,Destination,TimeStamp,full_date,month_day_yr,month_yr,month,yr,Source_Names,Destination_Names
3764568,13663930,720233,1,717263,1509631244,2017-11-02 14:00:44,11/02/2017,11/2017,11,2017,Alpha Chessor,Laquita Woodand
3890045,12553489,720233,1,712263,1503368431,2017-08-22 02:20:31,08/22/2017,08/2017,8,2017,Alpha Chessor,Cherri Getts
3894705,7766467,720233,0,712356,1492614238,2017-04-19 15:03:58,04/19/2017,04/2017,4,2017,Alpha Chessor,Luke Ramos
4004432,6550164,720233,0,716452,1483175889,2016-12-31 09:18:09,12/31/2016,12/2016,12,2016,Alpha Chessor,Lottie Bell
4060335,9735450,720233,1,712222,1487442467,2017-02-18 18:27:47,02/18/2017,02/2017,2,2017,Alpha Chessor,Jaye Stonebraker
4136995,9432638,720233,1,712054,1485729687,2017-01-29 22:41:27,01/29/2017,01/2017,1,2017,Alpha Chessor,Nicholas Norman
4238069,6061068,720233,0,708421,1479378573,2016-11-17 10:29:33,11/17/2016,11/2016,11,2016,Alpha Chessor,Sophie Kelly
4264049,8158652,720233,0,718810,1495662649,2017-05-24 21:50:49,05/24/2017,05/2017,5,2017,Alpha Chessor,Corey Kantarian
4463809,9762272,802384,1,710492,1487595497,2017-02-20 12:58:17,02/20/2017,02/2017,2,2017,Aaron Harper,Georgine Carosiello
4504005,10743832,178026,1,718462,1493144561,2017-04-25 18:22:41,04/25/2017,04/2017,4,2017,Lillia Steffensmeier,Zulema Ohare
4527477,14220661,802384,1,716815,1512777565,2017-12-08 23:59:25,12/08/2017,12/2017,12,2017,Aaron Harper,Georgeanna Ouimette
4830266,11465245,720233,1,715889,1497220162,2017-06-11 22:29:22,06/11/2017,06/2017,6,2017,Alpha Chessor,Eileen Prendergast
4942913,13858793,713743,1,720233,1510732930,2017-11-15 08:02:10,11/15/2017,11/2017,11,2017,Sherilyn Coopwood,Alpha Chessor
4942917,11744327,713767,1,720233,1498801178,2017-06-30 05:39:38,06/30/2017,06/2017,6,2017,Yulanda Maymon,Alpha Chessor
4942922,9871758,713619,1,720233,1488213869,2017-02-27 16:44:29,02/27/2017,02/2017,2,2017,Bulah Breheny,Alpha Chessor
4942935,7156310,714152,0,720233,1487882921,2017-02-23 20:48:41,02/23/2017,02/2017,2,2017,Sean McDonald,Alpha Chessor
4942941,8055406,713716,0,720233,1494863203,2017-05-15 15:46:43,05/15/2017,05/2017,5,2017,Gwyneth Ora,Alpha Chessor
4942943,6980049,712975,0,720233,1486516629,2017-02-08 01:17:09,02/08/2017,02/2017,2,2017,Denis Ewell,Alpha Chessor
4942945,10699920,713045,1,720233,1492897134,2017-04-22 21:38:54,04/22/2017,04/2017,4,2017,Bella Forrer,Alpha Chessor
4942946,11847090,712896,1,720233,1499381692,2017-07-06 22:54:52,07/06/2017,07/2017,7,2017,Harry Collins,Alpha Chessor
4942947,7264821,712919,0,720233,1488723556,2017-03-05 14:19:16,03/05/2017,03/2017,3,2017,Jesus Myers,Alpha Chessor
4942948,6744234,712900,0,720233,1484681380,2017-01-17 19:29:40,01/17/2017,01/2017,1,2017,Carl Wms,Alpha Chessor
4942953,11455202,712597,1,720233,1497162651,2017-06-11 06:30:51,06/11/2017,06/2017,6,2017,Gwenn Poinsette,Alpha Chessor
4942955,6682408,713583,0,720233,1484200926,2017-01-12 06:02:06,01/12/2017,01/2017,1,2017,Victoria Aguilar,Alpha Chessor
4942957,12114552,712673,1,720233,1500887884,2017-07-24 09:18:04,07/24/2017,07/2017,7,2017,Josephine Lawson,Alpha Chessor
4942960,11977856,714752,1,720233,1500116157,2017-07-15 10:55:57,07/15/2017,07/2017,7,2017,Margot Geno,Alpha Chessor
4942961,8293458,714757,1,720233,1479272075,2016-11-16 04:54:35,11/16/2016,11/2016,11,2016,Katie Larson,Alpha Chessor
4942962,13341162,714801,1,720233,1507813853,2017-10-12 13:10:53,10/12/2017,10/2017,10,2017,Etta Pierce,Alpha Chessor
4942976,11511193,715100,1,720233,1497480966,2017-06-14 22:56:06,06/14/2017,06/2017,6,2017,Buster Schrauder,Alpha Chessor
4942981,8145578,713576,0,720233,1495561698,2017-05-23 17:48:18,05/23/2017,05/2017,5,2017,Blake Soto,Alpha Chessor
4942993,8951916,711606,0,720233,1501818943,2017-08-04 03:55:43,08/04/2017,08/2017,8,2017,Kimberley Rigel,Alpha Chessor
4942996,12623364,711458,1,720233,1503760273,2017-08-26 15:11:13,08/26/2017,08/2017,8,2017,Valeria Kernen,Alpha Chessor
4942997,12151939,711437,1,720233,1501099381,2017-07-26 20:03:01,07/26/2017,07/2017,7,2017,Tiffiny Cubas,Alpha Chessor
4942998,6359421,711600,0,720233,1481692585,2016-12-14 05:16:25,12/14/2016,12/2016,12,2016,Hilda Willis,Alpha Chessor
4942999,12938552,711415,1,720233,1505537674,2017-09-16 04:54:34,09/16/2017,09/2017,9,2017,Leonard Briggs,Alpha Chessor
4943010,8764792,711589,1,720233,1481940806,2016-12-17 02:13:26,12/17/2016,12/2016,12,2016,Leda Brient,Alpha Chessor
4943019,9643775,715933,0,720233,1507170767,2017-10-05 02:32:47,10/05/2017,10/2017,10,2017,Marketta Mapa,Alpha Chessor
4943029,9001355,717634,0,720233,1502202698,2017-08-08 14:31:38,08/08/2017,08/2017,8,2017,Wendolyn Anastos,Alpha Chessor
4943037,6502925,718213,0,720233,1482812066,2016-12-27 04:14:26,12/27/2016,12/2016,12,2016,Jazmine Artiles,Alpha Chessor
4943044,9448620,718497,0,720233,1505660278,2017-09-17 14:57:58,09/17/2017,09/2017,9,2017,Erna Frelow,Alpha Chessor
4943047,10538574,713473,1,720233,1491984794,2017-04-12 08:13:14,04/12/2017,04/2017,4,2017,Glenn Elliott,Alpha Chessor
4943055,10392471,709379,0,720233,1512982283,2017-12-11 08:51:23,12/11/2017,12/2017,12,2017,Felisa Kuhnel,Alpha Chessor
4943059,6491139,708896,0,720233,1482720742,2016-12-26 02:52:22,12/26/2016,12/2016,12,2016,Louisa Torres,Alpha Chessor
4943063,8872834,708290,0,720233,1501202734,2017-07-28 00:45:34,07/28/2017,07/2017,7,2017,Craig Kennedy,Alpha Chessor
4943067,6169819,707287,0,720233,1480221700,2016-11-27 04:41:40,11/27/2016,11/2016,11,2016,Delpha Narcisse,Alpha Chessor
4943073,8507143,703933,1,720233,1480482700,2016-11-30 05:11:40,11/30/2016,11/2016,11,2016,Alva Carrell,Alpha Chessor
4943075,10669450,705805,1,720233,1492724651,2017-04-20 21:44:11,04/20/2017,04/2017,4,2017,Frances Higgins,Alpha Chessor
4943085,13797889,703554,1,720233,1510389211,2017-11-11 08:33:31,11/11/2017,11/2017,11,2017,Tonja Frontz,Alpha Chessor
4943087,7385610,719799,0,720233,1489658919,2017-03-16 10:08:39,03/16/2017,03/2017,3,2017,Raina Lofts,Alpha Chessor
4943099,9856114,722431,1,720233,1488124829,2017-02-26 16:00:29,02/26/2017,02/2017,2,2017,Makeda Seidenbecker,Alpha Chessor
4943104,6153255,722917,0,720233,1480091253,2016-11-25 16:27:33,11/25/2016,11/2016,11,2016,Alice Floyd,Alpha Chessor
4943113,6878590,724898,0,720233,1485729672,2017-01-29 22:41:12,01/29/2017,01/2017,1,2017,Frances Rightley,Alpha Chessor
4943120,9910579,726087,0,720233,1509248691,2017-10-29 03:44:51,10/29/2017,10/2017,10,2017,Reanna Heiman,Alpha Chessor
4943134,14099951,702075,1,720233,1512094691,2017-12-01 02:18:11,12/01/2017,12/2017,12,2017,Brian Butler,Alpha Chessor
4943136,6585649,701769,0,720233,1483450318,2017-01-03 13:31:58,01/03/2017,01/2017,1,2017,Loretta Francis,Alpha Chessor
4943141,12698968,700666,1,720233,1504186124,2017-08-31 13:28:44,08/31/2017,08/2017,8,2017,Sarah Hunt,Alpha Chessor
4943148,13118282,699305,1,720233,1506550210,2017-09-27 22:10:10,09/27/2017,09/2017,9,2017,Rudy Cunnane,Alpha Chessor
4943152,9539656,698223,0,720233,1506365618,2017-09-25 18:53:38,09/25/2017,09/2017,9,2017,Philip Gill,Alpha Chessor
4943212,9730630,737086,0,720233,1507848951,2017-10-12 22:55:51,10/12/2017,10/2017,10,2017,Jeni Neiswender,Alpha Chessor
4943316,9213410,178026,0,720233,1503840900,2017-08-27 13:35:00,08/27/2017,08/2017,8,2017,Lillia Steffensmeier,Alpha Chessor
4943317,9224555,178026,0,720233,1503927300,2017-08-28 13:35:00,08/28/2017,08/2017,8,2017,Lillia Steffensmeier,Alpha Chessor
4943318,9993020,178026,0,720233,1509888900,2017-11-05 13:35:00,11/05/2017,11/2017,11,2017,Lillia Steffensmeier,Alpha Chessor
5667376,8832196,720233,0,270202,1500887838,2017-07-24 09:17:18,07/24/2017,07/2017,7,2017,Alpha Chessor,Hermine Danas
5860241,8662732,720233,0,708642,1499574736,2017-07-09 04:32:16,07/09/2017,07/2017,7,2017,Alpha Chessor,Kristina Rencher
6393477,7380063,720233,0,715768,1489617521,2017-03-15 22:38:41,03/15/2017,03/2017,3,2017,Alpha Chessor,Evan Hayes
7357801,9382235,720233,1,690675,1485444890,2017-01-26 15:34:50,01/26/2017,01/2017,1,2017,Alpha Chessor,Harriet Gutierrez
7678151,8859627,720233,0,686102,1501099379,2017-07-26 20:02:59,07/26/2017,07/2017,7,2017,Alpha Chessor,Catherine Hill
7719894,10057142,720233,0,717611,1510389253,2017-11-11 08:34:13,11/11/2017,11/2017,11,2017,Alpha Chessor,Herlinda Southwood
7860917,10392476,720233,0,706961,1512982327,2017-12-11 08:52:07,12/11/2017,12/2017,12,2017,Alpha Chessor,Luisa Store
8287983,7374003,720233,0,718958,1489571281,2017-03-15 09:48:01,03/15/2017,03/2017,3,2017,Alpha Chessor,Elnora Newton
9050066,12664549,720233,1,707540,1503990678,2017-08-29 07:11:18,08/29/2017,08/2017,8,2017,Alpha Chessor,Andrew Washington
9311923,8713923,178026,1,700666,1481654026,2016-12-13 18:33:46,12/13/2016,12/2016,12,2016,Lillia Steffensmeier,Sarah Hunt
9341115,8731923,178026,1,717119,1481755002,2016-12-14 22:36:42,12/14/2016,12/2016,12,2016,Lillia Steffensmeier,Lida Gallman
9437612,13341164,720233,1,736284,1507813863,2017-10-12 13:11:03,10/12/2017,10/2017,10,2017,Alpha Chessor,Janette Cuny
9447753,6373905,720233,0,727495,1481804552,2016-12-15 12:22:32,12/15/2016,12/2016,12,2016,Alpha Chessor,Sam Burns
10270132,13517143,720233,1,721402,1508802973,2017-10-23 23:56:13,10/23/2017,10/2017,10,2017,Alpha Chessor,Glenn Page
10354386,8872832,720233,0,705328,1501202722,2017-07-28 00:45:22,07/28/2017,07/2017,7,2017,Alpha Chessor,Magaret Stubbert
11119518,12626249,720233,1,705948,1503776472,2017-08-26 19:41:12,08/26/2017,08/2017,8,2017,Alpha Chessor,Patricia Kinser
11395662,10573465,720233,1,709363,1492181719,2017-04-14 14:55:19,04/14/2017,04/2017,4,2017,Alpha Chessor,Lilly Jenkins
11467061,11196520,720233,1,709854,1495703020,2017-05-25 09:03:40,05/25/2017,05/2017,5,2017,Alpha Chessor,Blake Sandoval
11740612,10991658,720233,1,708611,1494547435,2017-05-12 00:03:55,05/12/2017,05/2017,5,2017,Alpha Chessor,Jenine Edenfield
11740912,10693093,178026,1,708611,1492858528,2017-04-22 10:55:28,04/22/2017,04/2017,4,2017,Lillia Steffensmeier,Jenine Edenfield
13105039,13001043,720233,1,720343,1505890582,2017-09-20 06:56:22,09/20/2017,09/2017,9,2017,Alpha Chessor,Martine Kidd
13576863,9254003,720233,1,683827,1484716498,2017-01-18 05:14:58,01/18/2017,01/2017,1,2017,Alpha Chessor,Enola Shadden
13980193,9931376,720233,1,737837,1488548514,2017-03-03 13:41:54,03/03/2017,03/2017,3,2017,Alpha Chessor,Randy Cross
14451697,8399740,720233,1,706208,1479872457,2016-11-23 03:40:57,11/23/2016,11/2016,11,2016,Alpha Chessor,Myrtle Simpson
15099904,9625032,720233,0,721194,1507025265,2017-10-03 10:07:45,10/03/2017,10/2017,10,2017,Alpha Chessor,Markus Deroberts
15559687,6491126,720233,0,696402,1482720707,2016-12-26 02:51:47,12/26/2016,12/2016,12,2016,Alpha Chessor,Buck Opalka
16496954,7072226,178026,0,778097,1487226130,2017-02-16 06:22:10,02/16/2017,02/2017,2,2017,Lillia Steffensmeier,Billye Toyn
16854029,12225877,713444,1,178026,1501517298,2017-07-31 16:08:18,07/31/2017,07/2017,7,2017,Laurice Eichenberg,Lillia Steffensmeier
16854030,10825398,714310,1,178026,1493605600,2017-05-01 02:26:40,05/01/2017,05/2017,5,2017,Mabelle Morgan,Lillia Steffensmeier
16854031,6393288,712646,0,178026,1481955796,2016-12-17 06:23:16,12/17/2016,12/2016,12,2016,Dalene Govert,Lillia Steffensmeier
16854036,13690024,717973,1,178026,1509779534,2017-11-04 07:12:14,11/04/2017,11/2017,11,2017,Mason Greene,Lillia Steffensmeier
16854038,10015135,720233,0,178026,1510061700,2017-11-07 13:35:00,11/07/2017,11/2017,11,2017,Alpha Chessor,Lillia Steffensmeier
16854039,10026198,720233,0,178026,1510148100,2017-11-08 13:35:00,11/08/2017,11/2017,11,2017,Alpha Chessor,Lillia Steffensmeier
16854040,10249597,720233,0,178026,1511876100,2017-11-28 13:35:00,11/28/2017,11/2017,11,2017,Alpha Chessor,Lillia Steffensmeier
16854069,9302889,1448580,0,178026,1504532100,2017-09-04 13:35:00,09/04/2017,09/2017,9,2017,Reagan Engard,Lillia Steffensmeier
16854070,9314131,1448580,0,178026,1504618500,2017-09-05 13:35:00,09/05/2017,09/2017,9,2017,Reagan Engard,Lillia Steffensmeier
16854071,9981998,1448580,0,178026,1509802500,2017-11-04 13:35:00,11/04/2017,11/2017,11,2017,Reagan Engard,Lillia Steffensmeier
16854074,7977074,1609888,0,178026,1494250500,2017-05-08 13:35:00,05/08/2017,05/2017,5,2017,Nell Dixon,Lillia Steffensmeier
16854075,7987913,1609888,0,178026,1494336900,2017-05-09 13:35:00,05/09/2017,05/2017,5,2017,Nell Dixon,Lillia Steffensmeier
16854076,8154810,1609888,0,178026,1495632900,2017-05-24 13:35:00,05/24/2017,05/2017,5,2017,Nell Dixon,Lillia Steffensmeier
16854077,10015136,1609888,0,178026,1510061700,2017-11-07 13:35:00,11/07/2017,11/2017,11,2017,Nell Dixon,Lillia Steffensmeier
16854078,10026199,1609888,0,178026,1510148100,2017-11-08 13:35:00,11/08/2017,11/2017,11,2017,Nell Dixon,Lillia Steffensmeier
16854079,10104119,1609888,0,178026,1510752900,2017-11-15 13:35:00,11/15/2017,11/2017,11,2017,Nell Dixon,Lillia Steffensmeier
16854098,9213411,802384,0,178026,1503840900,2017-08-27 13:35:00,08/27/2017,08/2017,8,2017,Aaron Harper,Lillia Steffensmeier
16854099,9325171,802384,0,178026,1504704900,2017-09-06 13:35:00,09/06/2017,09/2017,9,2017,Aaron Harper,Lillia Steffensmeier
16854100,9403150,802384,0,178026,1505309700,2017-09-13 13:35:00,09/13/2017,09/2017,9,2017,Aaron Harper,Lillia Steffensmeier
19313372,10162429,178026,0,764096,1511207244,2017-11-20 19:47:24,11/20/2017,11/2017,11,2017,Lillia Steffensmeier,Jackie Fallenstein
19396128,10515687,720233,0,687257,1513927209,2017-12-22 07:20:09,12/22/2017,12/2017,12,2017,Alpha Chessor,Vanessa Garner
21578114,6970150,711369,0,1448580,1486440594,2017-02-07 04:09:54,02/07/2017,02/2017,2,2017,Minerva Miller,Reagan Engard
21578115,12502168,711303,1,1448580,1503078983,2017-08-18 17:56:23,08/18/2017,08/2017,8,2017,Donetta Eshleman,Reagan Engard
21578116,10723028,716462,1,1448580,1493027287,2017-04-24 09:48:07,04/24/2017,04/2017,4,2017,Alma Johnson,Reagan Engard
21578125,9302888,178026,0,1448580,1504532100,2017-09-04 13:35:00,09/04/2017,09/2017,9,2017,Lillia Steffensmeier,Reagan Engard
21578126,9314130,178026,0,1448580,1504618500,2017-09-05 13:35:00,09/05/2017,09/2017,9,2017,Lillia Steffensmeier,Reagan Engard
21578136,9213412,802384,0,1448580,1503840900,2017-08-27 13:35:00,08/27/2017,08/2017,8,2017,Aaron Harper,Reagan Engard
21578137,9881973,802384,0,1448580,1509024900,2017-10-26 13:35:00,10/26/2017,10/2017,10,2017,Aaron Harper,Reagan Engard
22540032,7858277,714896,0,802384,1493324256,2017-04-27 20:17:36,04/27/2017,04/2017,4,2017,Dennise Atherholt,Aaron Harper
22540033,9601213,1909365,1,802384,1486684033,2017-02-09 23:47:13,02/09/2017,02/2017,2,2017,Jacklyn Mashek,Aaron Harper
22540034,14220655,716908,1,802384,1512777540,2017-12-08 23:59:00,12/08/2017,12/2017,12,2017,Norman Hubbard,Aaron Harper
22540045,8552080,743503,1,802384,1480736829,2016-12-03 03:47:09,12/03/2016,12/2016,12,2016,Louisa Kelley,Aaron Harper
22540050,9157368,178026,0,802384,1503408900,2017-08-22 13:35:00,08/22/2017,08/2017,8,2017,Lillia Steffensmeier,Aaron Harper
22540051,9269309,178026,0,802384,1504272900,2017-09-01 13:35:00,09/01/2017,09/2017,9,2017,Lillia Steffensmeier,Aaron Harper
23964902,7977073,178026,0,1609888,1494250500,2017-05-08 13:35:00,05/08/2017,05/2017,5,2017,Lillia Steffensmeier,Nell Dixon
23964903,8054368,178026,0,1609888,1494855300,2017-05-15 13:35:00,05/15/2017,05/2017,5,2017,Lillia Steffensmeier,Nell Dixon
23964904,8132498,178026,0,1609888,1495460100,2017-05-22 13:35:00,05/22/2017,05/2017,5,2017,Lillia Steffensmeier,Nell Dixon
23964905,9134774,178026,0,1609888,1503236100,2017-08-20 13:35:00,08/20/2017,08/2017,8,2017,Lillia Steffensmeier,Nell Dixon
25094980,9358192,178026,0,426067,1504964100,2017-09-09 13:35:00,09/09/2017,09/2017,9,2017,Lillia Steffensmeier,Huong Lipari
25094981,9369503,178026,0,426067,1505050500,2017-09-10 13:35:00,09/10/2017,09/2017,9,2017,Lillia Steffensmeier,Huong Lipari
25094982,9592788,178026,0,426067,1506778500,2017-09-30 13:35:00,09/30/2017,09/2017,9,2017,Lillia Steffensmeier,Huong Lipari
25094983,9626591,178026,0,426067,1507037700,2017-10-03 13:35:00,10/03/2017,10/2017,10,2017,Lillia Steffensmeier,Huong Lipari
25094984,9704248,178026,0,426067,1507642500,2017-10-10 13:35:00,10/10/2017,10/2017,10,2017,Lillia Steffensmeier,Huong Lipari
