,Unnamed: 0,Source,Etype,Destination,TimeStamp,full_date,month_day_yr,month_yr,month,yr,Source_Names,Destination_Names
559096,9856244.0,714514,1,713876,1488125665,2017-02-26 16:14:25,02/26/2017,02/2017,2,2017,Robbie Tanzi,Alex Wilkins
559097,7516427.0,714514,0,713876,1490670576,2017-03-28 03:09:36,03/28/2017,03/2017,3,2017,Robbie Tanzi,Alex Wilkins
586901,10153402.0,714514,0,713855,1511137823,2017-11-20 00:30:23,11/20/2017,11/2017,11,2017,Robbie Tanzi,Sophie Collier
614971,14007818.0,714514,1,713619,1511576377,2017-11-25 02:19:37,11/25/2017,11/2017,11,2017,Robbie Tanzi,Bulah Breheny
641297,6479261.0,714514,0,713725,1482626346,2016-12-25 00:39:06,12/25/2016,12/2016,12,2016,Robbie Tanzi,Palmer Kilborne
641298,7271659.0,714514,0,713725,1488776013,2017-03-06 04:53:33,03/06/2017,03/2017,3,2017,Robbie Tanzi,Palmer Kilborne
678844,6924748.0,714514,0,713429,1486088617,2017-02-03 02:23:37,02/03/2017,02/2017,2,2017,Robbie Tanzi,Amelia Wright
678845,13433196.0,714514,1,713429,1508328505,2017-10-18 12:08:25,10/18/2017,10/2017,10,2017,Robbie Tanzi,Amelia Wright
678846,10557483.0,714514,0,713429,1514255553,2017-12-26 02:32:33,12/26/2017,12/2017,12,2017,Robbie Tanzi,Amelia Wright
711301,13210754.0,720233,1,713743,1507075700,2017-10-04 00:08:20,10/04/2017,10/2017,10,2017,Alpha Chessor,Sherilyn Coopwood
738882,13370957.0,714514,1,713400,1507981237,2017-10-14 11:40:37,10/14/2017,10/2017,10,2017,Robbie Tanzi,Lizzie Reese
760986,9757573.0,714514,1,713389,1487569226,2017-02-20 05:40:26,02/20/2017,02/2017,2,2017,Robbie Tanzi,Herman Delaware
760987,13202446.0,714514,1,713389,1507028277,2017-10-03 10:57:57,10/03/2017,10/2017,10,2017,Robbie Tanzi,Herman Delaware
776055,7565877.0,802384,0,713389,1491054615,2017-04-01 13:50:15,04/01/2017,04/2017,4,2017,Aaron Harper,Herman Delaware
799072,9957327.0,714514,1,713892,1488695725,2017-03-05 06:35:25,03/05/2017,03/2017,3,2017,Robbie Tanzi,Bernard Harper
824754,13033719.0,714514,1,1256646,1506075321,2017-09-22 10:15:21,09/22/2017,09/2017,9,2017,Robbie Tanzi,Brent Roberson
851598,9030741.0,720233,1,713736,1483446602,2017-01-03 12:30:02,01/03/2017,01/2017,1,2017,Alpha Chessor,Harvey Turner
874780,11116258.0,714514,1,713346,1495251391,2017-05-20 03:36:31,05/20/2017,05/2017,5,2017,Robbie Tanzi,Kevin Gaboury
914545,6644893.0,714514,0,713814,1483908308,2017-01-08 20:45:08,01/08/2017,01/2017,1,2017,Robbie Tanzi,Jaunita Westen
943489,8478820.0,714514,0,713357,1498145976,2017-06-22 15:39:36,06/22/2017,06/2017,6,2017,Robbie Tanzi,Santiago Batten
947580,8489289.0,720233,0,713357,1498227063,2017-06-23 14:11:03,06/23/2017,06/2017,6,2017,Alpha Chessor,Santiago Batten
947581,9923658.0,720233,0,713357,1509350902,2017-10-30 08:08:22,10/30/2017,10/2017,10,2017,Alpha Chessor,Santiago Batten
1002884,8077697.0,714514,0,713294,1495035636,2017-05-17 15:40:36,05/17/2017,05/2017,5,2017,Robbie Tanzi,Leroy Hamilton
1019847,10513365.0,714514,0,713214,1513909650,2017-12-22 02:27:30,12/22/2017,12/2017,12,2017,Robbie Tanzi,Lura Chapman
1083835,9559759.0,714514,0,713767,1506520509,2017-09-27 13:55:09,09/27/2017,09/2017,9,2017,Robbie Tanzi,Yulanda Maymon
1083836,10348307.0,714514,0,713767,1512639750,2017-12-07 09:42:30,12/07/2017,12/2017,12,2017,Robbie Tanzi,Yulanda Maymon
1115869,13122472.0,714514,1,714007,1506574666,2017-09-28 04:57:46,09/28/2017,09/2017,9,2017,Robbie Tanzi,Kenneth Brooks
1130018,7721592.0,714514,0,713919,1492261291,2017-04-15 13:01:31,04/15/2017,04/2017,4,2017,Robbie Tanzi,Millie Reed
1164985,10168202.0,714514,1,713958,1489889498,2017-03-19 02:11:38,03/19/2017,03/2017,3,2017,Robbie Tanzi,Connor Patrick
1179219,7689993.0,714514,0,713687,1492015762,2017-04-12 16:49:22,04/12/2017,04/2017,4,2017,Robbie Tanzi,Marissa Harryman
1193999,13202290.0,714514,1,713366,1507027588,2017-10-03 10:46:28,10/03/2017,10/2017,10,2017,Robbie Tanzi,Madaline Kreitzer
1213730,8268082.0,714514,0,713224,1496511738,2017-06-03 17:42:18,06/03/2017,06/2017,6,2017,Robbie Tanzi,Phebe Corlew
1229162,13427364.0,714514,1,713284,1508296537,2017-10-18 03:15:37,10/18/2017,10/2017,10,2017,Robbie Tanzi,Hortensia Dahme
1232737,8762301.0,720233,0,713284,1500346486,2017-07-18 02:54:46,07/18/2017,07/2017,7,2017,Alpha Chessor,Hortensia Dahme
1245588,13583288.0,714514,1,713989,1509178395,2017-10-28 08:13:15,10/28/2017,10/2017,10,2017,Robbie Tanzi,Mabel Ramirez
1269536,10585980.0,714514,0,713947,1514474726,2017-12-28 15:25:26,12/28/2017,12/2017,12,2017,Robbie Tanzi,Evangelina Herbold
1295244,8849833.0,714514,1,713929,1482423349,2016-12-22 16:15:49,12/22/2016,12/2016,12,2016,Robbie Tanzi,Rebecca Jefferson
1310351,11512180.0,720233,1,714205,1497486336,2017-06-15 00:25:36,06/15/2017,06/2017,6,2017,Alpha Chessor,Lela Soto
1319386,8057660.0,714514,0,713307,1494881089,2017-05-15 20:44:49,05/15/2017,05/2017,5,2017,Robbie Tanzi,David Phillips
1319387,12861847.0,714514,1,713307,1505107064,2017-09-11 05:17:44,09/11/2017,09/2017,9,2017,Robbie Tanzi,David Phillips
1355259,9999436.0,714514,1,713444,1488934343,2017-03-08 00:52:23,03/08/2017,03/2017,3,2017,Robbie Tanzi,Laurice Eichenberg
1355260,12676289.0,714514,1,713444,1504058502,2017-08-30 02:01:42,08/30/2017,08/2017,8,2017,Robbie Tanzi,Laurice Eichenberg
1413937,11585373.0,714514,1,713378,1497901086,2017-06-19 19:38:06,06/19/2017,06/2017,6,2017,Robbie Tanzi,See Bania
1433421,9334455.0,714514,1,714152,1485174913,2017-01-23 12:35:13,01/23/2017,01/2017,1,2017,Robbie Tanzi,Sean McDonald
1455268,11125140.0,720233,1,714132,1495301644,2017-05-20 17:34:04,05/20/2017,05/2017,5,2017,Alpha Chessor,Miguel Brooks
1508644,13384436.0,714514,1,713127,1508057144,2017-10-15 08:45:44,10/15/2017,10/2017,10,2017,Robbie Tanzi,Stefany Merck
1516924,9916146.0,714514,0,714285,1509291433,2017-10-29 15:37:13,10/29/2017,10/2017,10,2017,Robbie Tanzi,Vernon Joseph
1533478,8560574.0,720233,0,713909,1498785176,2017-06-30 01:12:56,06/30/2017,06/2017,6,2017,Alpha Chessor,Eula Screen
1551452,11820777.0,714514,1,713070,1499233924,2017-07-05 05:52:04,07/05/2017,07/2017,7,2017,Robbie Tanzi,Susannah Saxena
1587815,9701851.0,714514,1,714046,1487250382,2017-02-16 13:06:22,02/16/2017,02/2017,2,2017,Robbie Tanzi,Adriene Carbonella
1665957,9465292.0,714514,1,712934,1485915737,2017-02-01 02:22:17,02/01/2017,02/2017,2,2017,Robbie Tanzi,Merlin Topal
1673240,8000381.0,714514,0,240292,1494435210,2017-05-10 16:53:30,05/10/2017,05/2017,5,2017,Robbie Tanzi,Sabine Braunberger
1748058,8662903.0,714514,0,712803,1499575936,2017-07-09 04:52:16,07/09/2017,07/2017,7,2017,Robbie Tanzi,Celsa Combe
1760466,13987456.0,714514,1,714275,1511460465,2017-11-23 18:07:45,11/23/2017,11/2017,11,2017,Robbie Tanzi,Josefina Baronne
1817184,11102737.0,714514,1,714666,1495175193,2017-05-19 06:26:33,05/19/2017,05/2017,5,2017,Robbie Tanzi,Thomas Cannon
1820289,12862347.0,802384,1,714666,1505109739,2017-09-11 06:02:19,09/11/2017,09/2017,9,2017,Aaron Harper,Thomas Cannon
1822454,10260696.0,714514,1,714173,1490414716,2017-03-25 04:05:16,03/25/2017,03/2017,3,2017,Robbie Tanzi,Percy Oba
1881476,13753880.0,714514,1,714659,1510139666,2017-11-08 11:14:26,11/08/2017,11/2017,11,2017,Robbie Tanzi,Allie Fowler
1903454,6832425.0,714514,0,712761,1485371285,2017-01-25 19:08:05,01/25/2017,01/2017,1,2017,Robbie Tanzi,Mitchell Vega
1926148,7332455.0,714514,0,713245,1489250262,2017-03-11 16:37:42,03/11/2017,03/2017,3,2017,Robbie Tanzi,Jay Barnes
1958367,13588429.0,714514,1,714801,1509207620,2017-10-28 16:20:20,10/28/2017,10/2017,10,2017,Robbie Tanzi,Etta Pierce
1969269,12506692.0,714514,1,712489,1503103459,2017-08-19 00:44:19,08/19/2017,08/2017,8,2017,Robbie Tanzi,Della Conner
2000635,11455197.0,720233,1,713028,1497162618,2017-06-11 06:30:18,06/11/2017,06/2017,6,2017,Alpha Chessor,Callie Glover
2006448,8746868.0,714514,1,713148,1481839005,2016-12-15 21:56:45,12/15/2016,12/2016,12,2016,Robbie Tanzi,Emilie Anderson
2006449,6393548.0,714514,0,713148,1481957994,2016-12-17 06:59:54,12/17/2016,12/2016,12,2016,Robbie Tanzi,Emilie Anderson
2100855,6590730.0,713639,0,714514,1483489410,2017-01-04 00:23:30,01/04/2017,01/2017,1,2017,Juan Walsh,Robbie Tanzi
2100856,7651851.0,713639,0,714514,1491719703,2017-04-09 06:35:03,04/09/2017,04/2017,4,2017,Juan Walsh,Robbie Tanzi
2100898,10136979.0,713701,1,714514,1489714091,2017-03-17 01:28:11,03/17/2017,03/2017,3,2017,Jane Tyler,Robbie Tanzi
2100899,7649296.0,713701,0,714514,1491699766,2017-04-09 01:02:46,04/09/2017,04/2017,4,2017,Jane Tyler,Robbie Tanzi
2100900,7951051.0,713701,0,714514,1494049116,2017-05-06 05:38:36,05/06/2017,05/2017,5,2017,Jane Tyler,Robbie Tanzi
2100901,13075261.0,713701,1,714514,1506308398,2017-09-25 02:59:58,09/25/2017,09/2017,9,2017,Jane Tyler,Robbie Tanzi
2100902,13319990.0,713701,1,714514,1507693842,2017-10-11 03:50:42,10/11/2017,10/2017,10,2017,Jane Tyler,Robbie Tanzi
2100913,7334503.0,713474,0,714514,1489266362,2017-03-11 21:06:02,03/11/2017,03/2017,3,2017,Sachiko Sanabria,Robbie Tanzi
2100914,11304918.0,713474,1,714514,1496317664,2017-06-01 11:47:44,06/01/2017,06/2017,6,2017,Sachiko Sanabria,Robbie Tanzi
2100915,8435357.0,713474,0,714514,1497809855,2017-06-18 18:17:35,06/18/2017,06/2017,6,2017,Sachiko Sanabria,Robbie Tanzi
2100916,12419646.0,713474,1,714514,1502614588,2017-08-13 08:56:28,08/13/2017,08/2017,8,2017,Sachiko Sanabria,Robbie Tanzi
2100917,9859965.0,713474,0,714514,1508854763,2017-10-24 14:19:23,10/24/2017,10/2017,10,2017,Sachiko Sanabria,Robbie Tanzi
2100944,11829540.0,292073,1,714514,1499282695,2017-07-05 19:24:55,07/05/2017,07/2017,7,2017,Wilhelmina Nybo,Robbie Tanzi
2100952,8968117.0,713444,1,714514,1483093941,2016-12-30 10:32:21,12/30/2016,12/2016,12,2016,Laurice Eichenberg,Robbie Tanzi
2100953,6974226.0,713444,0,714514,1486471856,2017-02-07 12:50:56,02/07/2017,02/2017,2,2017,Laurice Eichenberg,Robbie Tanzi
2100954,7533251.0,713444,0,714514,1490801256,2017-03-29 15:27:36,03/29/2017,03/2017,3,2017,Laurice Eichenberg,Robbie Tanzi
2100955,11001353.0,713444,1,714514,1494601753,2017-05-12 15:09:13,05/12/2017,05/2017,5,2017,Laurice Eichenberg,Robbie Tanzi
2100968,7005892.0,713468,0,714514,1486712853,2017-02-10 07:47:33,02/10/2017,02/2017,2,2017,Herman Todd,Robbie Tanzi
2100969,10119600.0,713468,1,714514,1489617385,2017-03-15 22:36:25,03/15/2017,03/2017,3,2017,Herman Todd,Robbie Tanzi
2100970,9448865.0,713468,0,714514,1505662096,2017-09-17 15:28:16,09/17/2017,09/2017,9,2017,Herman Todd,Robbie Tanzi
2100971,9583413.0,713468,0,714514,1506705710,2017-09-29 17:21:50,09/29/2017,09/2017,9,2017,Herman Todd,Robbie Tanzi
2100986,7727826.0,713725,0,714514,1492311548,2017-04-16 02:59:08,04/16/2017,04/2017,4,2017,Palmer Kilborne,Robbie Tanzi
2100987,11789650.0,713725,1,714514,1499056977,2017-07-03 04:42:57,07/03/2017,07/2017,7,2017,Palmer Kilborne,Robbie Tanzi
2100998,11401315.0,713489,1,714514,1496857639,2017-06-07 17:47:19,06/07/2017,06/2017,6,2017,Lavona Smola,Robbie Tanzi
2101005,9641467.0,1963161,1,714514,1486911205,2017-02-12 14:53:25,02/12/2017,02/2017,2,2017,Jimmy Llewellyn,Robbie Tanzi
2101006,7828642.0,1963161,0,714514,1493097292,2017-04-25 05:14:52,04/25/2017,04/2017,4,2017,Jimmy Llewellyn,Robbie Tanzi
2101007,9829546.0,1963161,0,714514,1508615641,2017-10-21 19:54:01,10/21/2017,10/2017,10,2017,Jimmy Llewellyn,Robbie Tanzi
2101014,7054194.0,713767,0,714514,1487087428,2017-02-14 15:50:28,02/14/2017,02/2017,2,2017,Yulanda Maymon,Robbie Tanzi
2101015,9846886.0,713767,1,714514,1488073457,2017-02-26 01:44:17,02/26/2017,02/2017,2,2017,Yulanda Maymon,Robbie Tanzi
2101016,14493213.0,713767,1,714514,1514315038,2017-12-26 19:03:58,12/26/2017,12/2017,12,2017,Yulanda Maymon,Robbie Tanzi
2101026,6875750.0,713736,0,714514,1485708030,2017-01-29 16:40:30,01/29/2017,01/2017,1,2017,Harvey Turner,Robbie Tanzi
2101032,8528604.0,713814,0,714514,1498535053,2017-06-27 03:44:13,06/27/2017,06/2017,6,2017,Jaunita Westen,Robbie Tanzi
2101033,13651344.0,713814,1,714514,1509559817,2017-11-01 18:10:17,11/01/2017,11/2017,11,2017,Jaunita Westen,Robbie Tanzi
2101038,8821282.0,713876,1,714514,1482261965,2016-12-20 19:26:05,12/20/2016,12/2016,12,2016,Alex Wilkins,Robbie Tanzi
2101045,8786412.0,713892,1,714514,1482063318,2016-12-18 12:15:18,12/18/2016,12/2016,12,2016,Bernard Harper,Robbie Tanzi
2101046,9034343.0,713892,0,714514,1502460394,2017-08-11 14:06:34,08/11/2017,08/2017,8,2017,Bernard Harper,Robbie Tanzi
2101051,9850687.0,713855,1,714514,1488094406,2017-02-26 07:33:26,02/26/2017,02/2017,2,2017,Sophie Collier,Robbie Tanzi
2101066,10071246.0,713919,1,714514,1489343235,2017-03-12 18:27:15,03/12/2017,03/2017,3,2017,Millie Reed,Robbie Tanzi
2101067,13391379.0,713919,1,714514,1508095401,2017-10-15 19:23:21,10/15/2017,10/2017,10,2017,Millie Reed,Robbie Tanzi
2101073,7032041.0,713410,0,714514,1486915230,2017-02-12 16:00:30,02/12/2017,02/2017,2,2017,Phoebe Hawkins,Robbie Tanzi
2101074,7471452.0,713410,0,714514,1490325124,2017-03-24 03:12:04,03/24/2017,03/2017,3,2017,Phoebe Hawkins,Robbie Tanzi
2101091,9085915.0,713378,1,714514,1483760170,2017-01-07 03:36:10,01/07/2017,01/2017,1,2017,See Bania,Robbie Tanzi
2101092,6807613.0,713378,0,714514,1485178902,2017-01-23 13:41:42,01/23/2017,01/2017,1,2017,See Bania,Robbie Tanzi
2101093,10693936.0,713378,1,714514,1492863338,2017-04-22 12:15:38,04/22/2017,04/2017,4,2017,See Bania,Robbie Tanzi
2101097,9938161.0,713429,1,714514,1488586576,2017-03-04 00:16:16,03/04/2017,03/2017,3,2017,Amelia Wright,Robbie Tanzi
2101104,7315169.0,713346,0,714514,1489114645,2017-03-10 02:57:25,03/10/2017,03/2017,3,2017,Kevin Gaboury,Robbie Tanzi
2101105,13656476.0,713346,1,714514,1509588435,2017-11-02 02:07:15,11/02/2017,11/2017,11,2017,Kevin Gaboury,Robbie Tanzi
2101112,8178973.0,713336,0,714514,1495821249,2017-05-26 17:54:09,05/26/2017,05/2017,5,2017,Alexander Stevenson,Robbie Tanzi
2101113,11361549.0,713336,1,714514,1496633459,2017-06-05 03:30:59,06/05/2017,06/2017,6,2017,Alexander Stevenson,Robbie Tanzi
2101119,10035120.0,713307,1,714514,1489135961,2017-03-10 08:52:41,03/10/2017,03/2017,3,2017,David Phillips,Robbie Tanzi
2101120,8500142.0,713307,0,714514,1498312134,2017-06-24 13:48:54,06/24/2017,06/2017,6,2017,David Phillips,Robbie Tanzi
2101121,12480748.0,713307,1,714514,1502958164,2017-08-17 08:22:44,08/17/2017,08/2017,8,2017,David Phillips,Robbie Tanzi
2101122,10558811.0,713307,0,714514,1514265623,2017-12-26 05:20:23,12/26/2017,12/2017,12,2017,David Phillips,Robbie Tanzi
2101129,8618610.0,713294,0,714514,1499233971,2017-07-05 05:52:51,07/05/2017,07/2017,7,2017,Leroy Hamilton,Robbie Tanzi
2101132,13827760.0,713284,1,714514,1510557888,2017-11-13 07:24:48,11/13/2017,11/2017,11,2017,Hortensia Dahme,Robbie Tanzi
2101138,7522234.0,713266,0,714514,1490715959,2017-03-28 15:45:59,03/28/2017,03/2017,3,2017,Micah Domeier,Robbie Tanzi
2101143,7216450.0,713256,0,714514,1488349526,2017-03-01 06:25:26,03/01/2017,03/2017,3,2017,Deann Gladwin,Robbie Tanzi
2101144,10755826.0,713256,1,714514,1493211965,2017-04-26 13:06:05,04/26/2017,04/2017,4,2017,Deann Gladwin,Robbie Tanzi
2101153,7820388.0,713234,0,714514,1493033797,2017-04-24 11:36:37,04/24/2017,04/2017,4,2017,Abram Chrabasz,Robbie Tanzi
2101154,11422335.0,713234,1,714514,1496978266,2017-06-09 03:17:46,06/09/2017,06/2017,6,2017,Abram Chrabasz,Robbie Tanzi
2101155,13715351.0,713234,1,714514,1509921688,2017-11-05 22:41:28,11/05/2017,11/2017,11,2017,Abram Chrabasz,Robbie Tanzi
2101163,9191723.0,713214,1,714514,1484362943,2017-01-14 03:02:23,01/14/2017,01/2017,1,2017,Lura Chapman,Robbie Tanzi
2101166,8392222.0,1981017,0,714514,1497473865,2017-06-14 20:57:45,06/14/2017,06/2017,6,2017,Terrilyn Overkamp,Robbie Tanzi
2101172,10488479.0,713947,1,714514,1491700519,2017-04-09 01:15:19,04/09/2017,04/2017,4,2017,Evangelina Herbold,Robbie Tanzi
2101175,10242666.0,713687,1,714514,1490313322,2017-03-23 23:55:22,03/23/2017,03/2017,3,2017,Marissa Harryman,Robbie Tanzi
2101176,8762671.0,713687,0,714514,1500349516,2017-07-18 03:45:16,07/18/2017,07/2017,7,2017,Marissa Harryman,Robbie Tanzi
2101189,12945759.0,714016,1,714514,1505578078,2017-09-16 16:07:58,09/16/2017,09/2017,9,2017,Cory King,Robbie Tanzi
2101192,9683634.0,713997,1,714514,1487147578,2017-02-15 08:32:58,02/15/2017,02/2017,2,2017,Jerry Kleindienst,Robbie Tanzi
2101193,11114846.0,713997,1,714514,1495243383,2017-05-20 01:23:03,05/20/2017,05/2017,5,2017,Jerry Kleindienst,Robbie Tanzi
2101194,10054180.0,713997,0,714514,1510366403,2017-11-11 02:13:23,11/11/2017,11/2017,11,2017,Jerry Kleindienst,Robbie Tanzi
2101197,9758083.0,714007,0,714514,1508061776,2017-10-15 10:02:56,10/15/2017,10/2017,10,2017,Kenneth Brooks,Robbie Tanzi
2101198,9794688.0,714007,0,714514,1508345042,2017-10-18 16:44:02,10/18/2017,10/2017,10,2017,Kenneth Brooks,Robbie Tanzi
2101203,11838499.0,713958,1,714514,1499333031,2017-07-06 09:23:51,07/06/2017,07/2017,7,2017,Connor Patrick,Robbie Tanzi
2101217,12862743.0,714083,1,714514,1505111890,2017-09-11 06:38:10,09/11/2017,09/2017,9,2017,Christopher Foster,Robbie Tanzi
2101222,12983374.0,714116,1,714514,1505791534,2017-09-19 03:25:34,09/19/2017,09/2017,9,2017,Brad Trapanese,Robbie Tanzi
2101225,10972986.0,240292,1,714514,1494442834,2017-05-10 19:00:34,05/10/2017,05/2017,5,2017,Sabine Braunberger,Robbie Tanzi
2101231,8598284.0,714152,0,714514,1499076811,2017-07-03 10:13:31,07/03/2017,07/2017,7,2017,Sean McDonald,Robbie Tanzi
2101232,8754623.0,714163,1,714514,1481883460,2016-12-16 10:17:40,12/16/2016,12/2016,12,2016,Julian Johnson,Robbie Tanzi
2101249,14306521.0,714191,1,714514,1513261170,2017-12-14 14:19:30,12/14/2017,12/2017,12,2017,Lashay Ruprecht,Robbie Tanzi
2101251,7383834.0,714197,0,714514,1489646033,2017-03-16 06:33:53,03/16/2017,03/2017,3,2017,Queen Gennett,Robbie Tanzi
2101258,11603172.0,714248,1,714514,1498000950,2017-06-20 23:22:30,06/20/2017,06/2017,6,2017,Alfreda Shigemi,Robbie Tanzi
2101264,10572824.0,714237,1,714514,1492178462,2017-04-14 14:01:02,04/14/2017,04/2017,4,2017,Erich Induddi,Robbie Tanzi
2101265,14041701.0,714237,1,714514,1511765973,2017-11-27 06:59:33,11/27/2017,11/2017,11,2017,Erich Induddi,Robbie Tanzi
2101269,14481854.0,714340,1,714514,1514251183,2017-12-26 01:19:43,12/26/2017,12/2017,12,2017,Tess Hellmann,Robbie Tanzi
2101276,12662500.0,714275,1,714514,1503978860,2017-08-29 03:54:20,08/29/2017,08/2017,8,2017,Josefina Baronne,Robbie Tanzi
2101282,9458039.0,714292,1,714514,1485874490,2017-01-31 14:54:50,01/31/2017,01/2017,1,2017,Shawnda Wirght,Robbie Tanzi
2101288,7163377.0,714285,0,714514,1487937646,2017-02-24 12:00:46,02/24/2017,02/2017,2,2017,Vernon Joseph,Robbie Tanzi
2101291,9013702.0,713070,1,714514,1483350698,2017-01-02 09:51:38,01/02/2017,01/2017,1,2017,Susannah Saxena,Robbie Tanzi
2101292,6535362.0,714310,0,714514,1483058469,2016-12-30 00:41:09,12/30/2016,12/2016,12,2016,Mabelle Morgan,Robbie Tanzi
2101294,9133803.0,714369,1,714514,1484034005,2017-01-10 07:40:05,01/10/2017,01/2017,1,2017,Tamekia Gompert,Robbie Tanzi
2101308,9667603.0,713183,1,714514,1487058516,2017-02-14 07:48:36,02/14/2017,02/2017,2,2017,Loura Freytas,Robbie Tanzi
2101315,9203346.0,712975,1,714514,1484429507,2017-01-14 21:31:47,01/14/2017,01/2017,1,2017,Denis Ewell,Robbie Tanzi
2101316,11545726.0,713113,1,714514,1497675854,2017-06-17 05:04:14,06/17/2017,06/2017,6,2017,Pei Galm,Robbie Tanzi
2101322,9224974.0,713173,0,714514,1503930490,2017-08-28 14:28:10,08/28/2017,08/2017,8,2017,Milton Pratt,Robbie Tanzi
2101324,9773303.0,713085,1,714514,1487657668,2017-02-21 06:14:28,02/21/2017,02/2017,2,2017,Antonia Esque,Robbie Tanzi
2101325,11188732.0,713062,1,714514,1495658898,2017-05-24 20:48:18,05/24/2017,05/2017,5,2017,Freida Conninghan,Robbie Tanzi
2101326,11156381.0,713076,1,714514,1495476904,2017-05-22 18:15:04,05/22/2017,05/2017,5,2017,Adele French,Robbie Tanzi
2101338,8790476.0,713005,1,714514,1482086205,2016-12-18 18:36:45,12/18/2016,12/2016,12,2016,Jon Schudel,Robbie Tanzi
2101343,9076429.0,713012,0,714514,1502782533,2017-08-15 07:35:33,08/15/2017,08/2017,8,2017,Aron Farmar,Robbie Tanzi
2101354,6732092.0,712934,0,714514,1484586929,2017-01-16 17:15:29,01/16/2017,01/2017,1,2017,Merlin Topal,Robbie Tanzi
2101355,10276789.0,712934,0,714514,1512086160,2017-11-30 23:56:00,11/30/2017,11/2017,11,2017,Merlin Topal,Robbie Tanzi
2101361,9102233.0,712919,0,714514,1502981610,2017-08-17 14:53:30,08/17/2017,08/2017,8,2017,Jesus Myers,Robbie Tanzi
2101365,8897654.0,712900,1,714514,1482694527,2016-12-25 19:35:27,12/25/2016,12/2016,12,2016,Carl Wms,Robbie Tanzi
2101374,8139208.0,713020,0,714514,1495512206,2017-05-23 04:03:26,05/23/2017,05/2017,5,2017,Kathi Montcalm,Robbie Tanzi
2101379,9803160.0,712834,0,714514,1508411612,2017-10-19 11:13:32,10/19/2017,10/2017,10,2017,Shu Krissie,Robbie Tanzi
