,Unnamed: 0,Source,Etype,Destination,TimeStamp,full_date,month_day_yr,month_yr,month,yr,Source_Names,Destination_Names
1897033,8885906,320914,1,712948,1482627183,2016-12-25 00:53:03,12/25/2016,12/2016,12,2016,Cora Cross,Shane Labella
1897034,10209102,320914,0,712948,1511566849,2017-11-24 23:40:49,11/24/2017,11/2017,11,2017,Cora Cross,Shane Labella
1994499,8993699,320914,1,714686,1483237716,2017-01-01 02:28:36,01/01/2017,01/2017,1,2017,Cora Cross,Chase Griffith
2006716,6991181,320914,0,713148,1486599991,2017-02-09 00:26:31,02/09/2017,02/2017,2,2017,Cora Cross,Emilie Anderson
2121916,6654406,320914,0,714545,1483981198,2017-01-09 16:59:58,01/09/2017,01/2017,1,2017,Cora Cross,Ray Ortiz
2218461,8879261,320914,1,714401,1482590441,2016-12-24 14:40:41,12/24/2016,12/2016,12,2016,Cora Cross,Darwin Clute
2223613,13844229,320914,1,714386,1510649791,2017-11-14 08:56:31,11/14/2017,11/2017,11,2017,Cora Cross,Georgie Miyataki
2282340,8301016,320914,0,711931,1496764155,2017-06-06 15:49:15,06/06/2017,06/2017,6,2017,Cora Cross,Laurinda Standberry
2390934,8843281,320914,0,712031,1500973323,2017-07-25 09:02:03,07/25/2017,07/2017,7,2017,Cora Cross,Charlie Silva
2422982,7028240,320914,1,715284,1472079695,2016-08-24 23:01:35,08/24/2016,08/2016,8,2016,Cora Cross,Mabelle McKenzie
2426906,7005048,320914,1,712726,1471948245,2016-08-23 10:30:45,08/23/2016,08/2016,8,2016,Cora Cross,Titus Mcgown
2439370,6159628,320914,0,714056,1480141195,2016-11-26 06:19:55,11/26/2016,11/2016,11,2016,Cora Cross,Erin Suddarth
2439371,13265481,320914,1,714056,1507382880,2017-10-07 13:28:00,10/07/2017,10/2017,10,2017,Cora Cross,Erin Suddarth
2449560,7794216,320914,0,711706,1492830298,2017-04-22 03:04:58,04/22/2017,04/2017,4,2017,Cora Cross,Peter Jackson
2463531,10832223,292073,1,320914,1493643647,2017-05-01 13:00:47,05/01/2017,05/2017,5,2017,Wilhelmina Nybo,Cora Cross
2463552,5026222,713743,0,320914,1471304008,2016-08-15 23:33:28,08/15/2016,08/2016,8,2016,Sherilyn Coopwood,Cora Cross
2463569,7197884,713767,0,320914,1488206064,2017-02-27 14:34:24,02/27/2017,02/2017,2,2017,Yulanda Maymon,Cora Cross
2463579,8658675,713814,1,320914,1481342192,2016-12-10 03:56:32,12/10/2016,12/2016,12,2016,Jaunita Westen,Cora Cross
2463589,9261041,713855,1,320914,1484756143,2017-01-18 16:15:43,01/18/2017,01/2017,1,2017,Sophie Collier,Cora Cross
2463590,8929713,713855,0,320914,1501645940,2017-08-02 03:52:20,08/02/2017,08/2017,8,2017,Sophie Collier,Cora Cross
2463594,7198091,713909,1,320914,1473045359,2016-09-05 03:15:59,09/05/2016,09/2016,9,2016,Eula Screen,Cora Cross
2463598,12518757,713410,1,320914,1503171404,2017-08-19 19:36:44,08/19/2017,08/2017,8,2017,Phoebe Hawkins,Cora Cross
2463603,13878169,713389,1,320914,1510841658,2017-11-16 14:14:18,11/16/2017,11/2017,11,2017,Herman Delaware,Cora Cross
2463606,8663633,713400,1,320914,1481370720,2016-12-10 11:52:00,12/10/2016,12/2016,12,2016,Lizzie Reese,Cora Cross
2463609,10759926,713429,1,320914,1493235586,2017-04-26 19:39:46,04/26/2017,04/2017,4,2017,Amelia Wright,Cora Cross
2463612,5946200,713366,0,320914,1478479461,2016-11-07 00:44:21,11/07/2016,11/2016,11,2016,Madaline Kreitzer,Cora Cross
2463616,14026830,713357,1,320914,1511682816,2017-11-26 07:53:36,11/26/2017,11/2017,11,2017,Santiago Batten,Cora Cross
2463624,7911151,713307,0,320914,1493739444,2017-05-02 15:37:24,05/02/2017,05/2017,5,2017,David Phillips,Cora Cross
2463625,8128835,713284,1,320914,1478334840,2016-11-05 08:34:00,11/05/2016,11/2016,11,2016,Hortensia Dahme,Cora Cross
2463641,6610901,713214,0,320914,1483644732,2017-01-05 19:32:12,01/05/2017,01/2017,1,2017,Lura Chapman,Cora Cross
2463654,10106738,714027,0,320914,1510773435,2017-11-15 19:17:15,11/15/2017,11/2017,11,2017,Milton Stephens,Cora Cross
2463657,9465398,713979,0,320914,1505792134,2017-09-19 03:35:34,09/19/2017,09/2017,9,2017,Diane Cuti,Cora Cross
2463660,4882276,713997,0,320914,1470177064,2016-08-02 22:31:04,08/02/2016,08/2016,8,2016,Jerry Kleindienst,Cora Cross
2463661,6760100,713997,0,320914,1484804336,2017-01-19 05:38:56,01/19/2017,01/2017,1,2017,Jerry Kleindienst,Cora Cross
2463663,10176482,714007,1,320914,1489936831,2017-03-19 15:20:31,03/19/2017,03/2017,3,2017,Kenneth Brooks,Cora Cross
2463665,10428141,713194,1,320914,1491358743,2017-04-05 02:19:03,04/05/2017,04/2017,4,2017,Cherelle Kuss,Cora Cross
2463671,7003376,714046,1,320914,1471939080,2016-08-23 07:58:00,08/23/2016,08/2016,8,2016,Adriene Carbonella,Cora Cross
2463675,8619321,714083,0,320914,1499239060,2017-07-05 07:17:40,07/05/2017,07/2017,7,2017,Christopher Foster,Cora Cross
2463677,7332033,714116,1,320914,1473806346,2016-09-13 22:39:06,09/13/2016,09/2016,9,2016,Brad Trapanese,Cora Cross
2463682,5415015,240292,0,320914,1474340828,2016-09-20 03:07:08,09/20/2016,09/2016,9,2016,Sabine Braunberger,Cora Cross
2463683,7406255,240292,0,320914,1489817318,2017-03-18 06:08:38,03/18/2017,03/2017,3,2017,Sabine Braunberger,Cora Cross
2463684,12671630,714124,1,320914,1504031376,2017-08-29 18:29:36,08/29/2017,08/2017,8,2017,Emily Salazar,Cora Cross
2463689,4830010,714180,0,320914,1469770471,2016-07-29 05:34:31,07/29/2016,07/2016,7,2016,Della Peterson,Cora Cross
2463698,5152395,714142,0,320914,1472285898,2016-08-27 08:18:18,08/27/2016,08/2016,8,2016,Pearle Fedrick,Cora Cross
2463699,10610949,714142,1,320914,1492395968,2017-04-17 02:26:08,04/17/2017,04/2017,4,2017,Pearle Fedrick,Cora Cross
2463710,9431197,714361,1,320914,1485721348,2017-01-29 20:22:28,01/29/2017,01/2017,1,2017,Chanell Luciano,Cora Cross
2463711,10691057,714361,1,320914,1492846740,2017-04-22 07:39:00,04/22/2017,04/2017,4,2017,Chanell Luciano,Cora Cross
2463713,5061490,714292,0,320914,1471581636,2016-08-19 04:40:36,08/19/2016,08/2016,8,2016,Shawnda Wirght,Cora Cross
2463717,6494135,713070,0,320914,1482744436,2016-12-26 09:27:16,12/26/2016,12/2016,12,2016,Susannah Saxena,Cora Cross
2463720,8789823,713716,1,320914,1482082314,2016-12-18 17:31:54,12/18/2016,12/2016,12,2016,Gwyneth Ora,Cora Cross
2463722,4970438,713127,0,320914,1470869061,2016-08-10 22:44:21,08/10/2016,08/2016,8,2016,Stefany Merck,Cora Cross
2463725,6249279,714350,0,320914,1480840242,2016-12-04 08:30:42,12/04/2016,12/2016,12,2016,Clayton Morrison,Cora Cross
2463727,9502825,713138,0,320914,1506082547,2017-09-22 12:15:47,09/22/2017,09/2017,9,2017,Cicely Hervol,Cora Cross
2463730,5658506,712975,0,320914,1476239880,2016-10-12 02:38:00,10/12/2016,10/2016,10,2016,Denis Ewell,Cora Cross
2463732,11303952,713113,1,320914,1496312216,2017-06-01 10:16:56,06/01/2017,06/2017,6,2017,Pei Galm,Cora Cross
2463733,13301123,713104,1,320914,1507586329,2017-10-09 21:58:49,10/09/2017,10/2017,10,2017,Roselia Lauer,Cora Cross
2463736,9198274,713148,1,320914,1484400726,2017-01-14 13:32:06,01/14/2017,01/2017,1,2017,Emilie Anderson,Cora Cross
2463737,5846404,713173,0,320914,1477700880,2016-10-29 00:28:00,10/29/2016,10/2016,10,2016,Milton Pratt,Cora Cross
2463739,6744251,713062,0,320914,1484681511,2017-01-17 19:31:51,01/17/2017,01/2017,1,2017,Freida Conninghan,Cora Cross
2463751,6871800,712934,1,320914,1471190057,2016-08-14 15:54:17,08/14/2016,08/2016,8,2016,Merlin Topal,Cora Cross
2463755,11244687,712900,1,320914,1495973848,2017-05-28 12:17:28,05/28/2017,05/2017,5,2017,Carl Wms,Cora Cross
2463756,9603264,712900,0,320914,1506860535,2017-10-01 12:22:15,10/01/2017,10/2017,10,2017,Carl Wms,Cora Cross
2463758,12989345,712892,1,320914,1505825713,2017-09-19 12:55:13,09/19/2017,09/2017,9,2017,Chase Hines,Cora Cross
2463764,10160076,713020,0,320914,1511189042,2017-11-20 14:44:02,11/20/2017,11/2017,11,2017,Kathi Montcalm,Cora Cross
2463766,5406922,712803,0,320914,1474276821,2016-09-19 09:20:21,09/19/2016,09/2016,9,2016,Celsa Combe,Cora Cross
2463767,14078959,712803,1,320914,1511976834,2017-11-29 17:33:54,11/29/2017,11/2017,11,2017,Celsa Combe,Cora Cross
2463768,12695979,712821,1,320914,1504168990,2017-08-31 08:43:10,08/31/2017,08/2017,8,2017,Toya Vilello,Cora Cross
2463772,5080351,712795,0,320914,1471727836,2016-08-20 21:17:16,08/20/2016,08/2016,8,2016,Cyril Dushaj,Cora Cross
2463781,8578548,712829,1,320914,1480887060,2016-12-04 21:31:00,12/04/2016,12/2016,12,2016,Beryl Caraig,Cora Cross
2463784,8734425,712697,0,320914,1500131372,2017-07-15 15:09:32,07/15/2017,07/2017,7,2017,Jule Jerald,Cora Cross
2463787,7658062,712653,0,320914,1491767886,2017-04-09 19:58:06,04/09/2017,04/2017,4,2017,Diamond Claessens,Cora Cross
2463789,7775242,712525,1,320914,1476325076,2016-10-13 02:17:56,10/13/2016,10/2016,10,2016,Bianca Miccio,Cora Cross
2463795,5590533,712582,0,320914,1475712168,2016-10-06 00:02:48,10/06/2016,10/2016,10,2016,Lucienne Tatsuta,Cora Cross
2463796,5600183,712574,0,320914,1475786125,2016-10-06 20:35:25,10/06/2016,10/2016,10,2016,Helen May,Cora Cross
2463800,5844206,712612,0,320914,1477683936,2016-10-28 19:45:36,10/28/2016,10/2016,10,2016,Margaret Erickson,Cora Cross
2463803,4794995,714437,0,320914,1469498717,2016-07-26 02:05:17,07/26/2016,07/2016,7,2016,Blake Bryant,Cora Cross
2463805,7765565,714444,1,320914,1476270283,2016-10-12 11:04:43,10/12/2016,10/2016,10,2016,Jackeline Silbert,Cora Cross
2463807,13240732,714533,1,320914,1507244348,2017-10-05 22:59:08,10/05/2017,10/2017,10,2017,Cody Kim,Cora Cross
2463814,6961485,714585,1,320914,1471703261,2016-08-20 14:27:41,08/20/2016,08/2016,8,2016,Mercy Gullace,Cora Cross
2463816,9722854,714604,1,320914,1487370864,2017-02-17 22:34:24,02/17/2017,02/2017,2,2017,Deann Seumanu,Cora Cross
2463819,9548421,714514,1,320914,1486386710,2017-02-06 13:11:50,02/06/2017,02/2017,2,2017,Robbie Tanzi,Cora Cross
2463820,10384208,714649,0,320914,1512917680,2017-12-10 14:54:40,12/10/2017,12/2017,12,2017,Lily Lacasa,Cora Cross
2463822,6647195,714401,1,320914,1469915476,2016-07-30 21:51:16,07/30/2016,07/2016,7,2016,Darwin Clute,Cora Cross
2463828,10620225,714717,1,320914,1492447269,2017-04-17 16:41:09,04/17/2017,04/2017,4,2017,Talia Dorantes,Cora Cross
2463837,9694938,714915,1,320914,1487211862,2017-02-16 02:24:22,02/16/2017,02/2017,2,2017,Glory Lotta,Cora Cross
2463841,7771007,713261,1,320914,1476301260,2016-10-12 19:41:00,10/12/2016,10/2016,10,2016,Milda Neske,Cora Cross
2463844,13204285,270116,1,320914,1507038951,2017-10-03 13:55:51,10/03/2017,10/2017,10,2017,Jesse Webb,Cora Cross
2463852,13361859,715093,1,320914,1507929370,2017-10-13 21:16:10,10/13/2017,10/2017,10,2017,Myrtie Hansen,Cora Cross
2463858,11529080,715164,1,320914,1497581695,2017-06-16 02:54:55,06/16/2017,06/2017,6,2017,Wallace Dutta,Cora Cross
2463860,12560790,715205,1,320914,1503409100,2017-08-22 13:38:20,08/22/2017,08/2017,8,2017,Linda Gaiser,Cora Cross
2463867,8657640,715330,0,320914,1499534643,2017-07-08 17:24:03,07/08/2017,07/2017,7,2017,Noah Lites,Cora Cross
2463878,8411357,712177,0,320914,1497621721,2017-06-16 14:02:01,06/16/2017,06/2017,6,2017,Terra Tyeryar,Cora Cross
2463880,4905221,715425,0,320914,1470357707,2016-08-05 00:41:47,08/05/2016,08/2016,8,2016,Ignacio Jansing,Cora Cross
2463883,8546067,715471,1,320914,1480704494,2016-12-02 18:48:14,12/02/2016,12/2016,12,2016,Jenise Brenneis,Cora Cross
2463889,8389111,715627,1,320914,1479813980,2016-11-22 11:26:20,11/22/2016,11/2016,11,2016,Loraine Truan,Cora Cross
2463892,6755337,715152,1,320914,1470529146,2016-08-07 00:19:06,08/07/2016,08/2016,8,2016,Lucile Jenkins,Cora Cross
2463896,6701913,715653,1,320914,1470225867,2016-08-03 12:04:27,08/03/2016,08/2016,8,2016,Angelica Chae,Cora Cross
2463907,9072738,712307,1,320914,1483684494,2017-01-06 06:34:54,01/06/2017,01/2017,1,2017,Madeline Tinoco,Cora Cross
2463910,6138005,712183,0,320914,1479973266,2016-11-24 07:41:06,11/24/2016,11/2016,11,2016,Elsie Castillo,Cora Cross
2463915,5182708,712136,0,320914,1472522645,2016-08-30 02:04:05,08/30/2016,08/2016,8,2016,Christina Barnes,Cora Cross
2463918,7474557,712040,1,320914,1474617705,2016-09-23 08:01:45,09/23/2016,09/2016,9,2016,Quinton Hennard,Cora Cross
2463920,11880953,712019,1,320914,1499571635,2017-07-09 03:40:35,07/09/2017,07/2017,7,2017,Cecelia Gomez,Cora Cross
2463922,14382250,711985,1,320914,1513688171,2017-12-19 12:56:11,12/19/2017,12/2017,12,2017,Vina Rabeck,Cora Cross
2463929,11756174,711877,1,320914,1498866542,2017-06-30 23:49:02,06/30/2017,06/2017,6,2017,Jamar Cinkosky,Cora Cross
2463930,12991537,711872,1,320914,1505838204,2017-09-19 16:23:24,09/19/2017,09/2017,9,2017,Garrett Rodriguez,Cora Cross
2463934,10078685,711837,0,320914,1510556998,2017-11-13 07:09:58,11/13/2017,11/2017,11,2017,Allyson Heyser,Cora Cross
2463936,5449090,711821,0,320914,1474608657,2016-09-23 05:30:57,09/23/2016,09/2016,9,2016,Cris Heming,Cora Cross
2463939,10927892,712247,1,320914,1494186270,2017-05-07 19:44:30,05/07/2017,05/2017,5,2017,Bernardo Ugolini,Cora Cross
2463941,8262628,711794,1,320914,1479097196,2016-11-14 04:19:56,11/14/2016,11/2016,11,2016,Justin Lopez,Cora Cross
2463942,13908035,711789,1,320914,1511012205,2017-11-18 13:36:45,11/18/2017,11/2017,11,2017,Louie Kuiper,Cora Cross
2463945,10522818,711842,0,320914,1513983178,2017-12-22 22:52:58,12/22/2017,12/2017,12,2017,Virgie Russell,Cora Cross
2463946,6730823,711762,1,320914,1470390399,2016-08-05 09:46:39,08/05/2016,08/2016,8,2016,Lynell Plomma,Cora Cross
2463949,8717468,711734,1,320914,1481673699,2016-12-14 00:01:39,12/14/2016,12/2016,12,2016,Omar Reau,Cora Cross
2463955,11772159,711654,1,320914,1498956976,2017-07-02 00:56:16,07/02/2017,07/2017,7,2017,Valorie Perrotti,Cora Cross
2463957,6148736,711606,0,320914,1480055006,2016-11-25 06:23:26,11/25/2016,11/2016,11,2016,Kimberley Rigel,Cora Cross
2463959,8193786,711572,0,320914,1495937618,2017-05-28 02:13:38,05/28/2017,05/2017,5,2017,Teisha Metzner,Cora Cross
2463962,10265510,711512,1,320914,1490440349,2017-03-25 11:12:29,03/25/2017,03/2017,3,2017,Myrtle Summers,Cora Cross
2463964,8318340,711487,0,320914,1496898440,2017-06-08 05:07:20,06/08/2017,06/2017,6,2017,Jeffrey Patterson,Cora Cross
2463976,10074282,711286,0,320914,1510523078,2017-11-12 21:44:38,11/12/2017,11/2017,11,2017,Roseline Weatherby,Cora Cross
2463978,12192706,711209,1,320914,1501330224,2017-07-29 12:10:24,07/29/2017,07/2017,7,2017,Francesco Padula,Cora Cross
2463985,8773104,711062,1,320914,1481988007,2016-12-17 15:20:07,12/17/2016,12/2016,12,2016,Reginald Elsaesser,Cora Cross
2463986,10311033,711011,0,320914,1512346838,2017-12-04 00:20:38,12/04/2017,12/2017,12,2017,Tobi Lappi,Cora Cross
2463996,7495091,710818,0,320914,1490507356,2017-03-26 05:49:16,03/26/2017,03/2017,3,2017,Tommy Dixon,Cora Cross
2463998,9398666,711642,0,320914,1505275966,2017-09-13 04:12:46,09/13/2017,09/2017,9,2017,Ivey Whitmyre,Cora Cross
2464001,8415548,710923,0,320914,1497653914,2017-06-16 22:58:34,06/16/2017,06/2017,6,2017,Katharina Christoffer,Cora Cross
2464004,5201618,710726,0,320914,1472669337,2016-08-31 18:48:57,08/31/2016,08/2016,8,2016,Abbie Nydam,Cora Cross
2464005,14041533,710879,1,320914,1511764963,2017-11-27 06:42:43,11/27/2017,11/2017,11,2017,Maryland Berri,Cora Cross
2464006,12620464,710568,1,320914,1503743698,2017-08-26 10:34:58,08/26/2017,08/2017,8,2017,Stacia Tavana,Cora Cross
2464009,7968668,711589,1,320914,1477425537,2016-10-25 19:58:57,10/25/2016,10/2016,10,2016,Leda Brient,Cora Cross
2464010,8427048,710519,1,320914,1480026976,2016-11-24 22:36:16,11/24/2016,11/2016,11,2016,Hulda Ramsey,Cora Cross
2464012,7204788,715701,1,320914,1473083422,2016-09-05 13:50:22,09/05/2016,09/2016,9,2016,Marya Hahm,Cora Cross
2464013,7048411,710407,1,320914,1472193770,2016-08-26 06:42:50,08/26/2016,08/2016,8,2016,Larry Barrett,Cora Cross
2464015,8091924,710363,1,320914,1478125189,2016-11-02 22:19:49,11/02/2016,11/2016,11,2016,Michael Jefferson,Cora Cross
2464017,7777416,715923,0,320914,1492699081,2017-04-20 14:38:01,04/20/2017,04/2017,4,2017,Shaunda Masias,Cora Cross
2464023,9819541,715764,1,320914,1487920106,2017-02-24 07:08:26,02/24/2017,02/2017,2,2017,Edison Pagni,Cora Cross
2464027,10497592,715918,1,320914,1491752137,2017-04-09 15:35:37,04/09/2017,04/2017,4,2017,Troy Wise,Cora Cross
2464035,6526930,710352,0,320914,1482994446,2016-12-29 06:54:06,12/29/2016,12/2016,12,2016,Jimmy Heverley,Cora Cross
2464048,11373865,716414,1,320914,1496702408,2017-06-05 22:40:08,06/05/2017,06/2017,6,2017,Dylan Alexander,Cora Cross
2464049,9033473,716456,1,320914,1483462079,2017-01-03 16:47:59,01/03/2017,01/2017,1,2017,Maegan Munnis,Cora Cross
2464052,5044248,716573,0,320914,1471445927,2016-08-17 14:58:47,08/17/2016,08/2016,8,2016,Calvin Bennett,Cora Cross
2464054,9273175,716727,0,320914,1504303235,2017-09-01 22:00:35,09/01/2017,09/2017,9,2017,Andrew Sheeler,Cora Cross
2464060,7094179,716872,1,320914,1472453331,2016-08-29 06:48:51,08/29/2016,08/2016,8,2016,Belen Wehr,Cora Cross
2464070,8326912,717278,1,320914,1479462350,2016-11-18 09:45:50,11/18/2016,11/2016,11,2016,Johnny McCoy,Cora Cross
2464071,6768514,717288,1,320914,1470603900,2016-08-07 21:05:00,08/07/2016,08/2016,8,2016,Agatha Formato,Cora Cross
2464083,10222808,717186,0,320914,1511671909,2017-11-26 04:51:49,11/26/2017,11/2017,11,2017,Owen Moss,Cora Cross
2464089,8025348,717630,0,320914,1494630748,2017-05-12 23:12:28,05/12/2017,05/2017,5,2017,Darin Devai,Cora Cross
2464091,7744089,717644,1,320914,1476148605,2016-10-11 01:16:45,10/11/2016,10/2016,10,2016,Racheal Shepheard,Cora Cross
2464092,12308321,717656,1,320914,1501982142,2017-08-06 01:15:42,08/06/2017,08/2017,8,2017,Pura Jepko,Cora Cross
2464098,6497633,717639,0,320914,1482771385,2016-12-26 16:56:25,12/26/2016,12/2016,12,2016,Edith Casey,Cora Cross
2464099,11064945,718391,1,320914,1494960393,2017-05-16 18:46:33,05/16/2017,05/2017,5,2017,Clyde Tran,Cora Cross
2464101,11409706,717807,1,320914,1496905593,2017-06-08 07:06:33,06/08/2017,06/2017,6,2017,Phillip Wilkerson,Cora Cross
2464102,8060436,717987,0,320914,1494902316,2017-05-16 02:38:36,05/16/2017,05/2017,5,2017,Tyler Agredano,Cora Cross
2464108,6960973,718209,1,320914,1471700182,2016-08-20 13:36:22,08/20/2016,08/2016,8,2016,Jayden Nichols,Cora Cross
2464111,10699312,718264,1,320914,1492894047,2017-04-22 20:47:27,04/22/2017,04/2017,4,2017,Marvin Holmes,Cora Cross
2464117,7830919,718362,0,320914,1493115110,2017-04-25 10:11:50,04/25/2017,04/2017,4,2017,Shelba Falknor,Cora Cross
2464118,7126533,718357,1,320914,1472637518,2016-08-31 09:58:38,08/31/2016,08/2016,8,2016,Junko Alman,Cora Cross
2464119,12712502,718357,1,320914,1504262424,2017-09-01 10:40:24,09/01/2017,09/2017,9,2017,Junko Alman,Cora Cross
2464121,7498822,718646,0,320914,1490535538,2017-03-26 13:38:58,03/26/2017,03/2017,3,2017,Danny Morton,Cora Cross
2464132,8017841,718759,0,320914,1494572371,2017-05-12 06:59:31,05/12/2017,05/2017,5,2017,Karl Kraushaar,Cora Cross
2464138,6784443,718537,1,320914,1470695042,2016-08-08 22:24:02,08/08/2016,08/2016,8,2016,Johnathon Persley,Cora Cross
2464141,8982411,718962,0,320914,1502056065,2017-08-06 21:47:45,08/06/2017,08/2017,8,2017,Ariel Russotti,Cora Cross
2464143,9843706,718971,0,320914,1508728884,2017-10-23 03:21:24,10/23/2017,10/2017,10,2017,Regan Witfield,Cora Cross
2464148,14118977,719074,1,320914,1512201556,2017-12-02 07:59:16,12/02/2017,12/2017,12,2017,Valrie Demyers,Cora Cross
2464150,8559905,719184,0,320914,1498779845,2017-06-29 23:44:05,06/29/2017,06/2017,6,2017,Sau Forsman,Cora Cross
2464151,7858198,719193,0,320914,1493323655,2017-04-27 20:07:35,04/27/2017,04/2017,4,2017,Cory Bogle,Cora Cross
2464155,6934725,719172,1,320914,1471550602,2016-08-18 20:03:22,08/18/2016,08/2016,8,2016,Theresa Murray,Cora Cross
2464157,11908934,719337,1,320914,1499731290,2017-07-11 00:01:30,07/11/2017,07/2017,7,2017,Jim Martinez,Cora Cross
2464163,8869367,719599,1,320914,1482534367,2016-12-23 23:06:07,12/23/2016,12/2016,12,2016,Sulema Weed,Cora Cross
2464164,6995738,719520,1,320914,1471895663,2016-08-22 19:54:23,08/22/2016,08/2016,8,2016,Dong Kayrouz,Cora Cross
2464166,9988130,719459,0,320914,1509850703,2017-11-05 02:58:23,11/05/2017,11/2017,11,2017,Aura Badon,Cora Cross
2464167,6141792,713497,0,320914,1480001904,2016-11-24 15:38:24,11/24/2016,11/2016,11,2016,Melvin Howard,Cora Cross
2464169,13927500,713752,1,320914,1511122880,2017-11-19 20:21:20,11/19/2017,11/2017,11,2017,Phylis Vermilya,Cora Cross
2464172,5642686,710110,0,320914,1476115417,2016-10-10 16:03:37,10/10/2016,10/2016,10,2016,Kera Roff,Cora Cross
2464173,9480417,709839,1,320914,1486001957,2017-02-02 02:19:17,02/02/2017,02/2017,2,2017,Renato Rizzo,Cora Cross
2464175,10230158,710015,1,320914,1490243446,2017-03-23 04:30:46,03/23/2017,03/2017,3,2017,Ray Carroll,Cora Cross
2464176,8943833,709995,0,320914,1501755168,2017-08-03 10:12:48,08/03/2017,08/2017,8,2017,Jeffrey Elliott,Cora Cross
2464181,7003438,709893,0,320914,1486694732,2017-02-10 02:45:32,02/10/2017,02/2017,2,2017,Clara Delgado,Cora Cross
2464193,10580736,709563,0,320914,1514434254,2017-12-28 04:10:54,12/28/2017,12/2017,12,2017,Sondra Nauman,Cora Cross
