,Unnamed: 0,Source,Etype,Destination,TimeStamp,full_date,month_day_yr,month_yr,month,yr,Source_Names,Destination_Names
4943085,13797889.0,703554,emails,720233,1510389211,2017-11-11 08:33:31,11/11/2017,11/2017,11,2017,Tonja Frontz,Alpha Chessor
7719894,10057142.0,720233,calls,717611,1510389253,2017-11-11 08:34:13,11/11/2017,11/2017,11,2017,Alpha Chessor,Herlinda Southwood
3475172,13817304.0,720233,emails,710217,1510498700,2017-11-12 14:58:20,11/12/2017,11/2017,11,2017,Alpha Chessor,Terry Daniel
4942913,13858793.0,713743,emails,720233,1510732930,2017-11-15 08:02:10,11/15/2017,11/2017,11,2017,Sherilyn Coopwood,Alpha Chessor
16854079,10104119.0,1609888,calls,178026,1510752900,2017-11-15 13:35:00,11/15/2017,11/2017,11,2017,Nell Dixon,Lillia Steffensmeier
19313372,10162429.0,178026,calls,764096,1511207244,2017-11-20 19:47:24,11/20/2017,11/2017,11,2017,Lillia Steffensmeier,Jackie Fallenstein
16854040,10249597.0,720233,calls,178026,1511876100,2017-11-28 13:35:00,11/28/2017,11/2017,11,2017,Alpha Chessor,Lillia Steffensmeier
4943134,14099951.0,702075,emails,720233,1512094691,2017-12-01 02:18:11,12/01/2017,12/2017,12,2017,Brian Butler,Alpha Chessor
3714482,14106454.0,1448580,emails,717656,1512130888,2017-12-01 12:21:28,12/01/2017,12/2017,12,2017,Reagan Engard,Pura Jepko
2395040,10322118.0,720233,calls,712567,1512434849,2017-12-05 00:47:29,12/05/2017,12/2017,12,2017,Alpha Chessor,Marivel Fiser
22540034,14220655.0,716908,emails,802384,1512777540,2017-12-08 23:59:00,12/08/2017,12/2017,12,2017,Norman Hubbard,Aaron Harper
4527477,14220661.0,802384,emails,716815,1512777565,2017-12-08 23:59:25,12/08/2017,12/2017,12,2017,Aaron Harper,Georgeanna Ouimette
4943055,10392471.0,709379,calls,720233,1512982283,2017-12-11 08:51:23,12/11/2017,12/2017,12,2017,Felisa Kuhnel,Alpha Chessor
7860917,10392476.0,720233,calls,706961,1512982327,2017-12-11 08:52:07,12/11/2017,12/2017,12,2017,Alpha Chessor,Luisa Store
19396128,10515687.0,720233,calls,687257,1513927209,2017-12-22 07:20:09,12/22/2017,12/2017,12,2017,Alpha Chessor,Vanessa Garner
