,Unnamed: 0,Source,Etype,Destination,TimeStamp,full_date,month_day_yr,month_yr,month,yr,Source_Names,Destination_Names
2912935,2715934.0,320914,calls,711258,1453220614,2016-01-19 16:23:34,01/19/2016,01/2016,1,2016,Cora Cross,Kenneth Harper
2464456,3724522.0,722923,emails,320914,1453234359,2016-01-19 20:12:39,01/19/2016,01/2016,1,2016,Gabriel Nichols,Cora Cross
2464717,3729670.0,697989,emails,320914,1453263585,2016-01-20 04:19:45,01/20/2016,01/2016,1,2016,Mark Laude,Cora Cross
21224082,2721489.0,320914,calls,756632,1453263586,2016-01-20 04:19:46,01/20/2016,01/2016,1,2016,Cora Cross,Clara Weaver
8110608,3739666.0,320914,emails,717459,1453321546,2016-01-20 20:25:46,01/20/2016,01/2016,1,2016,Cora Cross,Nannie Pearson
2465113,3743149.0,742046,emails,320914,1453341052,2016-01-21 01:50:52,01/21/2016,01/2016,1,2016,Mae Cohen,Cora Cross
15094922,3745609.0,320914,emails,732899,1453355253,2016-01-21 05:47:33,01/21/2016,01/2016,1,2016,Cora Cross,Madonna Illas
6081900,3745628.0,320914,emails,712210,1453355336,2016-01-21 05:48:56,01/21/2016,01/2016,1,2016,Cora Cross,Velva Hershkop
12121436,3747270.0,320914,emails,715136,1453364703,2016-01-21 08:25:03,01/21/2016,01/2016,1,2016,Cora Cross,Marg Baggerly
2465455,2735001.0,663036,calls,320914,1453371771,2016-01-21 10:22:51,01/21/2016,01/2016,1,2016,Lee Holloway,Cora Cross
2465780,2738206.0,795236,calls,320914,1453395708,2016-01-21 17:01:48,01/21/2016,01/2016,1,2016,Tamala Abee,Cora Cross
11755611,3752604.0,320914,emails,701204,1453395712,2016-01-21 17:01:52,01/21/2016,01/2016,1,2016,Cora Cross,Kelsie Hendeson
2465866,3762412.0,642642,emails,320914,1453451525,2016-01-22 08:32:05,01/22/2016,01/2016,1,2016,Della Gonzales,Cora Cross
2464849,2751607.0,729943,calls,320914,1453498741,2016-01-22 21:39:01,01/22/2016,01/2016,1,2016,Brande Kins,Cora Cross
15467113,2751609.0,320914,calls,700276,1453498765,2016-01-22 21:39:25,01/22/2016,01/2016,1,2016,Cora Cross,Lavera Friedrichs
2463759,3770861.0,712886,emails,320914,1453499313,2016-01-22 21:48:33,01/22/2016,01/2016,1,2016,Slyvia Zoellick,Cora Cross
4789521,2756609.0,320914,calls,715846,1453538780,2016-01-23 08:46:20,01/23/2016,01/2016,1,2016,Cora Cross,Coralee Aysien
3642331,2760524.0,320914,calls,711141,1453569324,2016-01-23 17:15:24,01/23/2016,01/2016,1,2016,Cora Cross,Corrie Sollman
2465668,2760525.0,775102,calls,320914,1453569325,2016-01-23 17:15:25,01/23/2016,01/2016,1,2016,Laine Hunte,Cora Cross
2464273,2765919.0,706810,calls,320914,1453611384,2016-01-24 04:56:24,01/24/2016,01/2016,1,2016,Marget Barran,Cora Cross
2465444,2769331.0,663867,calls,320914,1453639053,2016-01-24 12:37:33,01/24/2016,01/2016,1,2016,Joshua Copeland,Cora Cross
7090389,2769336.0,320914,calls,701030,1453639073,2016-01-24 12:37:53,01/24/2016,01/2016,1,2016,Cora Cross,Sadie Collins
5634912,3799645.0,320914,emails,719739,1453664736,2016-01-24 19:45:36,01/24/2016,01/2016,1,2016,Cora Cross,Shandra Vertrees
17319805,3819137.0,320914,emails,743534,1453775079,2016-01-26 02:24:39,01/26/2016,01/2016,1,2016,Cora Cross,Jayden George
2464641,2786795.0,702671,calls,320914,1453775100,2016-01-26 02:25:00,01/26/2016,01/2016,1,2016,Nicholas Garza,Cora Cross
14449025,2787186.0,320914,calls,733964,1453777873,2016-01-26 03:11:13,01/26/2016,01/2016,1,2016,Cora Cross,Lillie Gutierrez
2464976,2787189.0,734735,calls,320914,1453777879,2016-01-26 03:11:19,01/26/2016,01/2016,1,2016,Leonora Bartoletti,Cora Cross
8632723,2787663.0,320914,calls,733867,1453781359,2016-01-26 04:09:19,01/26/2016,01/2016,1,2016,Cora Cross,Pauline Norris
9719820,3832013.0,320914,emails,732558,1453849217,2016-01-26 23:00:17,01/26/2016,01/2016,1,2016,Cora Cross,Bethann Klang
2464095,3833735.0,717789,emails,320914,1453858923,2016-01-27 01:42:03,01/27/2016,01/2016,1,2016,Iesha Behnken,Cora Cross
2464609,2802199.0,699293,calls,320914,1453896431,2016-01-27 12:07:11,01/27/2016,01/2016,1,2016,Olive Fitzgerald,Cora Cross
2464781,3840394.0,690815,emails,320914,1453897909,2016-01-27 12:31:49,01/27/2016,01/2016,1,2016,Carrie Murray,Cora Cross
9434470,3843307.0,320914,emails,25502,1453914846,2016-01-27 17:14:06,01/27/2016,01/2016,1,2016,Cora Cross,Bill Glueck
1270060,2812978.0,320914,calls,713947,1453981451,2016-01-28 11:44:11,01/28/2016,01/2016,1,2016,Cora Cross,Evangelina Herbold
3567567,3862089.0,320914,emails,716265,1454022474,2016-01-28 23:07:54,01/28/2016,01/2016,1,2016,Cora Cross,Lydia Henderson
2865288,3862108.0,320914,emails,714654,1454022549,2016-01-28 23:09:09,01/28/2016,01/2016,1,2016,Cora Cross,Eric Lorey
2465155,2820414.0,689590,calls,320914,1454039394,2016-01-29 03:49:54,01/29/2016,01/2016,1,2016,Lakeisha Thrun,Cora Cross
2465878,2827429.0,642980,calls,320914,1454095103,2016-01-29 19:18:23,01/29/2016,01/2016,1,2016,Neomi Hermez,Cora Cross
1551771,3874787.0,320914,emails,713070,1454095129,2016-01-29 19:18:49,01/29/2016,01/2016,1,2016,Cora Cross,Susannah Saxena
22169743,3877627.0,320914,emails,674559,1454111288,2016-01-29 23:48:08,01/29/2016,01/2016,1,2016,Cora Cross,Akiko Horkley
3769735,2829542.0,320914,calls,714416,1454111338,2016-01-29 23:48:58,01/29/2016,01/2016,1,2016,Cora Cross,Evia Lands
2464468,2833162.0,725425,calls,320914,1454140936,2016-01-30 08:02:16,01/30/2016,01/2016,1,2016,Martha Cook,Cora Cross
8413856,2833164.0,320914,calls,693234,1454140945,2016-01-30 08:02:25,01/30/2016,01/2016,1,2016,Cora Cross,Cleopatra Versteeg
2465394,2834319.0,669730,calls,320914,1454149566,2016-01-30 10:26:06,01/30/2016,01/2016,1,2016,Marcelina Syrek,Cora Cross
3035220,2835085.0,320914,calls,714748,1454155480,2016-01-30 12:04:40,01/30/2016,01/2016,1,2016,Cora Cross,Jared Carter
2463994,3885329.0,710973,emails,320914,1454155502,2016-01-30 12:05:02,01/30/2016,01/2016,1,2016,Marie Walton,Cora Cross
2850478,2836898.0,320914,calls,716714,1454170474,2016-01-30 16:14:34,01/30/2016,01/2016,1,2016,Cora Cross,Dick Christophel
2465348,2836901.0,674026,calls,320914,1454170491,2016-01-30 16:14:51,01/30/2016,01/2016,1,2016,Luke Lee,Cora Cross
2464145,3900930.0,719449,emails,320914,1454244847,2016-01-31 12:54:07,01/31/2016,01/2016,1,2016,Frances Sanchez,Cora Cross
2465497,3900937.0,745746,emails,320914,1454244868,2016-01-31 12:54:28,01/31/2016,01/2016,1,2016,Michael Shaw,Cora Cross
2465881,3903514.0,637409,emails,320914,1454259540,2016-01-31 16:59:00,01/31/2016,01/2016,1,2016,Rocco Bialaszewski,Cora Cross
2464836,3904997.0,690781,emails,320914,1454267697,2016-01-31 19:14:57,01/31/2016,01/2016,1,2016,Porfirio Lheureux,Cora Cross
6068255,3905181.0,320914,emails,705979,1454268673,2016-01-31 19:31:13,01/31/2016,01/2016,1,2016,Cora Cross,Pok Arenales
2463869,2851226.0,715178,calls,320914,1454281947,2016-01-31 23:12:27,01/31/2016,01/2016,1,2016,Elnora Sullivan,Cora Cross
3980680,2851237.0,320914,calls,714846,1454282008,2016-01-31 23:13:28,01/31/2016,01/2016,1,2016,Cora Cross,Ora Bush
5908401,3910015.0,320914,emails,723402,1454295712,2016-02-01 03:01:52,02/01/2016,02/2016,2,2016,Cora Cross,Altha Didomenico
7532885,2855169.0,320914,calls,714557,1454312397,2016-02-01 07:39:57,02/01/2016,02/2016,2,2016,Cora Cross,Glen Richards
1876714,2856562.0,320914,calls,712473,1454322830,2016-02-01 10:33:50,02/01/2016,02/2016,2,2016,Cora Cross,Samuel Czartoryski
2465228,2856563.0,686602,calls,320914,1454322833,2016-02-01 10:33:53,02/01/2016,02/2016,2,2016,Leonard Kennedy,Cora Cross
2463888,3916806.0,715627,emails,320914,1454333449,2016-02-01 13:30:49,02/01/2016,02/2016,2,2016,Loraine Truan,Cora Cross
2465044,3920264.0,737487,emails,320914,1454353705,2016-02-01 19:08:25,02/01/2016,02/2016,2,2016,Rebbeca Strobel,Cora Cross
2465164,3920795.0,689010,emails,320914,1454356452,2016-02-01 19:54:12,02/01/2016,02/2016,2,2016,Vernon Thornton,Cora Cross
2463944,3920806.0,711842,emails,320914,1454356496,2016-02-01 19:54:56,02/01/2016,02/2016,2,2016,Virgie Russell,Cora Cross
2465174,2862747.0,715448,calls,320914,1454371254,2016-02-02 00:00:54,02/02/2016,02/2016,2,2016,Rivka Rettkowski,Cora Cross
9086744,3923313.0,320914,emails,734563,1454371305,2016-02-02 00:01:45,02/02/2016,02/2016,2,2016,Cora Cross,Refugio Mondella
12567122,2868840.0,320914,calls,698451,1454418782,2016-02-02 13:13:02,02/02/2016,02/2016,2,2016,Cora Cross,Deandra Benett
2465368,3931586.0,672329,emails,320914,1454418807,2016-02-02 13:13:27,02/02/2016,02/2016,2,2016,Mercy Goessl,Cora Cross
2464395,3932910.0,720114,emails,320914,1454426318,2016-02-02 15:18:38,02/02/2016,02/2016,2,2016,Rosa Cole,Cora Cross
2465534,2870180.0,747794,calls,320914,1454429866,2016-02-02 16:17:46,02/02/2016,02/2016,2,2016,Gregoria Munzer,Cora Cross
8074858,3933487.0,320914,emails,702911,1454429876,2016-02-02 16:17:56,02/02/2016,02/2016,2,2016,Cora Cross,Lourie Riippi
20163194,3936255.0,320914,emails,788154,1454446005,2016-02-02 20:46:45,02/02/2016,02/2016,2,2016,Cora Cross,Sue Hernandez
2464575,3936256.0,728250,emails,320914,1454446007,2016-02-02 20:46:47,02/02/2016,02/2016,2,2016,Eldora Gormont,Cora Cross
4015108,3947679.0,320914,emails,717873,1454512879,2016-02-03 15:21:19,02/03/2016,02/2016,2,2016,Cora Cross,Lillian Glover
2465376,2880675.0,671573,calls,320914,1454512894,2016-02-03 15:21:34,02/03/2016,02/2016,2,2016,Andrea Heartley,Cora Cross
2464659,2887635.0,702396,calls,320914,1454568361,2016-02-04 06:46:01,02/04/2016,02/2016,2,2016,Ivan Price,Cora Cross
2464690,3958566.0,702010,emails,320914,1454574929,2016-02-04 08:35:29,02/04/2016,02/2016,2,2016,Marie Parker,Cora Cross
2464312,2896013.0,705695,calls,320914,1454634661,2016-02-05 01:11:01,02/05/2016,02/2016,2,2016,Donald Griffith,Cora Cross
17814412,3970314.0,320914,emails,687460,1454641880,2016-02-05 03:11:20,02/05/2016,02/2016,2,2016,Cora Cross,Miguel Johnikins
2464503,3970320.0,723227,emails,320914,1454641908,2016-02-05 03:11:48,02/05/2016,02/2016,2,2016,Devon Skubis,Cora Cross
15231027,3974221.0,320914,emails,727755,1454664232,2016-02-05 09:23:52,02/05/2016,02/2016,2,2016,Cora Cross,Ileana Procsal
2463853,3974224.0,714902,emails,320914,1454664241,2016-02-05 09:24:01,02/05/2016,02/2016,2,2016,Delia Owen,Cora Cross
2465642,2901281.0,771441,calls,320914,1454676367,2016-02-05 12:46:07,02/05/2016,02/2016,2,2016,Giovanna Devonish,Cora Cross
2465807,3984633.0,802776,emails,320914,1454723071,2016-02-06 01:44:31,02/06/2016,02/2016,2,2016,Lesley Bafford,Cora Cross
2464349,3988758.0,704464,emails,320914,1454747377,2016-02-06 08:29:37,02/06/2016,02/2016,2,2016,Trish Shaffen,Cora Cross
2464982,3988764.0,732554,emails,320914,1454747433,2016-02-06 08:30:33,02/06/2016,02/2016,2,2016,Joshua Sims,Cora Cross
2465679,3990231.0,776001,emails,320914,1454756618,2016-02-06 11:03:38,02/06/2016,02/2016,2,2016,Lecia Bailleu,Cora Cross
2465815,3990769.0,804054,emails,320914,1454759574,2016-02-06 11:52:54,02/06/2016,02/2016,2,2016,Christy Ailstock,Cora Cross
10498673,3992365.0,320914,emails,684552,1454768517,2016-02-06 14:21:57,02/06/2016,02/2016,2,2016,Cora Cross,Trina Sher
2465470,2912797.0,661096,calls,320914,1454768559,2016-02-06 14:22:39,02/06/2016,02/2016,2,2016,Tracee Nethercutt,Cora Cross
2464081,2915318.0,717489,calls,320914,1454788297,2016-02-06 19:51:37,02/06/2016,02/2016,2,2016,Roslyn Coursey,Cora Cross
9572561,3995838.0,320914,emails,731183,1454788366,2016-02-06 19:52:46,02/06/2016,02/2016,2,2016,Cora Cross,Roy Roberts
2463611,3998621.0,713366,emails,320914,1454804461,2016-02-07 00:21:01,02/07/2016,02/2016,2,2016,Madaline Kreitzer,Cora Cross
10704720,3998622.0,320914,emails,703155,1454804474,2016-02-07 00:21:14,02/07/2016,02/2016,2,2016,Cora Cross,Alina Zak
2465071,4000863.0,740997,emails,320914,1454817068,2016-02-07 03:51:08,02/07/2016,02/2016,2,2016,Rosetta Erickson,Cora Cross
2465251,4003549.0,676684,emails,320914,1454832619,2016-02-07 08:10:19,02/07/2016,02/2016,2,2016,Karima Myre,Cora Cross
18842981,2920960.0,320914,calls,685640,1454832657,2016-02-07 08:10:57,02/07/2016,02/2016,2,2016,Cora Cross,Delila Lyng
2464253,2922521.0,707073,calls,320914,1454845393,2016-02-07 11:43:13,02/07/2016,02/2016,2,2016,Lilliam Paulik,Cora Cross
2463792,4006148.0,712632,emails,320914,1454847537,2016-02-07 12:18:57,02/07/2016,02/2016,2,2016,Song Withey,Cora Cross
2464850,4011891.0,729962,emails,320914,1454879397,2016-02-07 21:09:57,02/07/2016,02/2016,2,2016,Hilario Kutzner,Cora Cross
2426905,4011899.0,320914,emails,712726,1454879450,2016-02-07 21:10:50,02/07/2016,02/2016,2,2016,Cora Cross,Titus Mcgown
10229537,4013995.0,320914,emails,733965,1454891364,2016-02-08 00:29:24,02/08/2016,02/2016,2,2016,Cora Cross,Pearl Williamson
9537802,2945177.0,320914,calls,707017,1455019906,2016-02-09 12:11:46,02/09/2016,02/2016,2,2016,Cora Cross,Lina Tate
2465606,2945186.0,764801,calls,320914,1455019949,2016-02-09 12:12:29,02/09/2016,02/2016,2,2016,Sammie Borkoski,Cora Cross
2464187,4042660.0,718885,emails,320914,1455054778,2016-02-09 21:52:58,02/09/2016,02/2016,2,2016,Floyd Maxwell,Cora Cross
14260943,2954751.0,320914,calls,765831,1455094110,2016-02-10 08:48:30,02/10/2016,02/2016,2,2016,Cora Cross,Mike Rose
1897032,4051871.0,320914,emails,712948,1455105930,2016-02-10 12:05:30,02/10/2016,02/2016,2,2016,Cora Cross,Shane Labella
9441509,2958018.0,320914,calls,718907,1455119416,2016-02-10 15:50:16,02/10/2016,02/2016,2,2016,Cora Cross,Fumiko Arens
2464116,4054281.0,718314,emails,320914,1455119421,2016-02-10 15:50:21,02/10/2016,02/2016,2,2016,Francisco Greene,Cora Cross
11375810,4059549.0,320914,emails,713008,1455150616,2016-02-11 00:30:16,02/11/2016,02/2016,2,2016,Cora Cross,Mamie Pont
2464293,4063969.0,706387,emails,320914,1455176512,2016-02-11 07:41:52,02/11/2016,02/2016,2,2016,Josphine Sandoral,Cora Cross
2464854,4066150.0,730039,emails,320914,1455189079,2016-02-11 11:11:19,02/11/2016,02/2016,2,2016,Jonie Bielski,Cora Cross
15860805,2970845.0,320914,calls,688465,1455221540,2016-02-11 20:12:20,02/11/2016,02/2016,2,2016,Cora Cross,Alonzo Starliper
2465548,4071680.0,751648,emails,320914,1455221540,2016-02-11 20:12:20,02/11/2016,02/2016,2,2016,Darci Legallo,Cora Cross
2464329,2978726.0,705074,calls,320914,1455283480,2016-02-12 13:24:40,02/12/2016,02/2016,2,2016,Susan Padilla,Cora Cross
8472935,2978739.0,320914,calls,728818,1455283551,2016-02-12 13:25:51,02/12/2016,02/2016,2,2016,Cora Cross,Shane Pierce
2464631,2980811.0,700292,calls,320914,1455299756,2016-02-12 17:55:56,02/12/2016,02/2016,2,2016,Norman Lutkus,Cora Cross
15166644,4086129.0,320914,emails,657473,1455304070,2016-02-12 19:07:50,02/12/2016,02/2016,2,2016,Cora Cross,Barry Richards
2463859,2981373.0,715185,calls,320914,1455304090,2016-02-12 19:08:10,02/12/2016,02/2016,2,2016,Ruth Bishop,Cora Cross
2465702,4089903.0,779906,emails,320914,1455325451,2016-02-13 01:04:11,02/13/2016,02/2016,2,2016,Hyo Alfonsi,Cora Cross
2464270,4089904.0,707121,emails,320914,1455325455,2016-02-13 01:04:15,02/13/2016,02/2016,2,2016,Assunta Salter,Cora Cross
19186644,2986217.0,320914,calls,747129,1455341202,2016-02-13 05:26:42,02/13/2016,02/2016,2,2016,Cora Cross,Concha Sercovich
2464992,2986223.0,736249,calls,320914,1455341285,2016-02-13 05:28:05,02/13/2016,02/2016,2,2016,Aaron Moore,Cora Cross
2464512,2986322.0,724962,calls,320914,1455341917,2016-02-13 05:38:37,02/13/2016,02/2016,2,2016,Ayana Ottinger,Cora Cross
1258360,2986325.0,320914,calls,714090,1455341927,2016-02-13 05:38:47,02/13/2016,02/2016,2,2016,Cora Cross,Jasmin Donoho
14872566,4099943.0,320914,emails,742890,1455382691,2016-02-13 16:58:11,02/13/2016,02/2016,2,2016,Cora Cross,Lillian Reid
2817502,4106265.0,320914,emails,712604,1455417832,2016-02-14 02:43:52,02/14/2016,02/2016,2,2016,Cora Cross,Gene Massey
8856113,4106898.0,320914,emails,693851,1455421326,2016-02-14 03:42:06,02/14/2016,02/2016,2,2016,Cora Cross,Lyle Gettig
8680585,4106902.0,320914,emails,665390,1455421335,2016-02-14 03:42:15,02/14/2016,02/2016,2,2016,Cora Cross,Yvette Dose
9467540,4107994.0,320914,emails,699072,1455427558,2016-02-14 05:25:58,02/14/2016,02/2016,2,2016,Cora Cross,Georgie Morales
2464911,4107998.0,695034,emails,320914,1455427580,2016-02-14 05:26:20,02/14/2016,02/2016,2,2016,Barton Kiyuna,Cora Cross
21797084,2998274.0,320914,calls,661337,1455434113,2016-02-14 07:15:13,02/14/2016,02/2016,2,2016,Cora Cross,Trenton Mohre
2463818,4109051.0,714629,emails,320914,1455434129,2016-02-14 07:15:29,02/14/2016,02/2016,2,2016,Sophie Fowler,Cora Cross
2464948,4115465.0,691232,emails,320914,1455471198,2016-02-14 17:33:18,02/14/2016,02/2016,2,2016,Celia Cummings,Cora Cross
12841600,3002921.0,320914,calls,759034,1455471205,2016-02-14 17:33:25,02/14/2016,02/2016,2,2016,Cora Cross,Wilton Coutee
2464972,4122234.0,735447,emails,320914,1455508802,2016-02-15 04:00:02,02/15/2016,02/2016,2,2016,Vincent Joseph,Cora Cross
2465539,4122236.0,752050,emails,320914,1455508822,2016-02-15 04:00:22,02/15/2016,02/2016,2,2016,Gilbert Hackenberg,Cora Cross
2465459,4123070.0,662438,emails,320914,1455513650,2016-02-15 05:20:50,02/15/2016,02/2016,2,2016,Fatima Alert,Cora Cross
4897070,4123082.0,320914,emails,719069,1455513702,2016-02-15 05:21:42,02/15/2016,02/2016,2,2016,Cora Cross,Wayne Robertson
9613397,4124271.0,320914,emails,731187,1455520680,2016-02-15 07:18:00,02/15/2016,02/2016,2,2016,Cora Cross,Mechelle Hrbek
2463813,3015406.0,714578,calls,320914,1455569856,2016-02-15 20:57:36,02/15/2016,02/2016,2,2016,Shavon Pepperman,Cora Cross
6159276,4132977.0,320914,emails,701321,1455569905,2016-02-15 20:58:25,02/15/2016,02/2016,2,2016,Cora Cross,Brian Floyd
1817347,3016220.0,320914,calls,714666,1455575834,2016-02-15 22:37:14,02/15/2016,02/2016,2,2016,Cora Cross,Thomas Cannon
14125482,4138727.0,320914,emails,763900,1455601970,2016-02-16 05:52:50,02/16/2016,02/2016,2,2016,Cora Cross,Laci Woolford
2465159,4144064.0,689500,emails,320914,1455630706,2016-02-16 13:51:46,02/16/2016,02/2016,2,2016,Nettie Wellings,Cora Cross
1783145,4148393.0,320914,emails,713968,1455654739,2016-02-16 20:32:19,02/16/2016,02/2016,2,2016,Cora Cross,Harry Padilla
5193645,4156230.0,320914,emails,702773,1455699482,2016-02-17 08:58:02,02/17/2016,02/2016,2,2016,Cora Cross,Bert Kleve
2465566,4174950.0,756759,emails,320914,1455806497,2016-02-18 14:41:37,02/18/2016,02/2016,2,2016,Lou Ramos,Cora Cross
2463935,3051169.0,711826,calls,320914,1455846166,2016-02-19 01:42:46,02/19/2016,02/2016,2,2016,Porfirio Ginsel,Cora Cross
12465959,3051170.0,320914,calls,738677,1455846176,2016-02-19 01:42:56,02/19/2016,02/2016,2,2016,Cora Cross,Glenn Park
2464742,4195552.0,695941,emails,320914,1455923818,2016-02-19 23:16:58,02/19/2016,02/2016,2,2016,Vanda Fars,Cora Cross
2465844,4201922.0,651197,emails,320914,1455960279,2016-02-20 09:24:39,02/20/2016,02/2016,2,2016,Pauline Bates,Cora Cross
13301540,4208646.0,320914,emails,697060,1455999670,2016-02-20 20:21:10,02/20/2016,02/2016,2,2016,Cora Cross,Hattie Welch
2465051,4208651.0,743717,emails,320914,1455999716,2016-02-20 20:21:56,02/20/2016,02/2016,2,2016,Lulu Amoa,Cora Cross
10474864,3071134.0,320914,calls,625861,1456001777,2016-02-20 20:56:17,02/20/2016,02/2016,2,2016,Cora Cross,Linnie Chandler
15947645,3071143.0,320914,calls,743771,1456001848,2016-02-20 20:57:28,02/20/2016,02/2016,2,2016,Cora Cross,Dollie Daniel
6572110,3073635.0,320914,calls,709024,1456022183,2016-02-21 02:36:23,02/21/2016,02/2016,2,2016,Cora Cross,Barry McBride
2422981,4224602.0,320914,emails,715284,1456092322,2016-02-21 22:05:22,02/21/2016,02/2016,2,2016,Cora Cross,Mabelle McKenzie
2465423,4237531.0,669109,emails,320914,1456165800,2016-02-22 18:30:00,02/22/2016,02/2016,2,2016,Lizzie Genung,Cora Cross
21585792,4242329.0,320914,emails,644803,1456193979,2016-02-23 02:19:39,02/23/2016,02/2016,2,2016,Cora Cross,Rachel Stevenson
2465323,4242336.0,675661,emails,320914,1456194012,2016-02-23 02:20:12,02/23/2016,02/2016,2,2016,Lillia Moots,Cora Cross
2464094,3103827.0,311296,calls,320914,1456262968,2016-02-23 21:29:28,02/23/2016,02/2016,2,2016,Omega Vanderiet,Cora Cross
3747567,3103834.0,320914,calls,711589,1456263017,2016-02-23 21:30:17,02/23/2016,02/2016,2,2016,Cora Cross,Leda Brient
6694969,4262273.0,320914,emails,717399,1456306945,2016-02-24 09:42:25,02/24/2016,02/2016,2,2016,Cora Cross,Shizuko Ambroz
17018152,3112138.0,320914,calls,661026,1456328566,2016-02-24 15:42:46,02/24/2016,02/2016,2,2016,Cora Cross,Vickey Devane
2464550,3112143.0,725489,calls,320914,1456328622,2016-02-24 15:43:42,02/24/2016,02/2016,2,2016,Harriet Henderson,Cora Cross
14082242,3118173.0,320914,calls,727518,1456376305,2016-02-25 04:58:25,02/25/2016,02/2016,2,2016,Cora Cross,Bobby Collins
2465406,4274699.0,674339,emails,320914,1456378312,2016-02-25 05:31:52,02/25/2016,02/2016,2,2016,Stephany Nazarian,Cora Cross
9541128,3121885.0,320914,calls,678598,1456405305,2016-02-25 13:01:45,02/25/2016,02/2016,2,2016,Cora Cross,Toya Laborde
10230051,3122010.0,320914,calls,617839,1456406334,2016-02-25 13:18:54,02/25/2016,02/2016,2,2016,Cora Cross,Maria Sertuche
2464224,3122015.0,709748,calls,320914,1456406384,2016-02-25 13:19:44,02/25/2016,02/2016,2,2016,Ayanna Vrabel,Cora Cross
2465703,4280563.0,784754,emails,320914,1456411782,2016-02-25 14:49:42,02/25/2016,02/2016,2,2016,Lisette Leander,Cora Cross
10600154,4280567.0,320914,emails,720565,1456411792,2016-02-25 14:49:52,02/25/2016,02/2016,2,2016,Cora Cross,Concha Schwien
8433385,4287528.0,320914,emails,710252,1456451380,2016-02-26 01:49:40,02/26/2016,02/2016,2,2016,Cora Cross,Kareem Lott
15768583,4289834.0,320914,emails,744276,1456464649,2016-02-26 05:30:49,02/26/2016,02/2016,2,2016,Cora Cross,Karl Ursino
9913612,3131467.0,320914,calls,727858,1456480841,2016-02-26 10:00:41,02/26/2016,02/2016,2,2016,Cora Cross,Kiyoko Afan
2464051,3131477.0,710824,calls,320914,1456480931,2016-02-26 10:02:11,02/26/2016,02/2016,2,2016,Virgina Uballe,Cora Cross
2465218,4298441.0,685676,emails,320914,1456514492,2016-02-26 19:21:32,02/26/2016,02/2016,2,2016,Trudy Gieber,Cora Cross
2464414,4299645.0,721405,emails,320914,1456521109,2016-02-26 21:11:49,02/26/2016,02/2016,2,2016,Lettie McLaughlin,Cora Cross
2463937,4307212.0,712054,emails,320914,1456564929,2016-02-27 09:22:09,02/27/2016,02/2016,2,2016,Nicholas Norman,Cora Cross
10377487,4307217.0,320914,emails,724920,1456564972,2016-02-27 09:22:52,02/27/2016,02/2016,2,2016,Cora Cross,Darwin Yetsko
