,Unnamed: 0,Source,Etype,Destination,TimeStamp,full_date,month_day_yr,month_yr,month,yr,Source_Names,Destination_Names
14803131,8290583.0,1172172,calls,758683,1496685062,2017-06-05 17:51:02,06/05/2017,06/2017,6,2017,Angelic Graetz,Anjelica Hoger
14803132,8313183.0,1172172,calls,758683,1496857862,2017-06-07 17:51:02,06/07/2017,06/2017,6,2017,Angelic Graetz,Anjelica Hoger
14559699,8313182.0,1172172,calls,437025,1496857862,2017-06-07 17:51:02,06/07/2017,06/2017,6,2017,Angelic Graetz,Beth Wilensky
19319722,8313181.0,437025,calls,1172172,1496857862,2017-06-07 17:51:02,06/07/2017,06/2017,6,2017,Beth Wilensky,Angelic Graetz
19319723,8346240.0,437025,calls,1172172,1497117062,2017-06-10 17:51:02,06/10/2017,06/2017,6,2017,Beth Wilensky,Angelic Graetz
25188669,73063.0,1076201,meetings,1904642,1499666565,2017-07-10 06:02:45,07/10/2017,07/2017,7,2017,Donte Smiglewski,Pauline Owens
19319734,8847427.0,758683,calls,1172172,1501005062,2017-07-25 17:51:02,07/25/2017,07/2017,7,2017,Anjelica Hoger,Angelic Graetz
19319735,8858589.0,758683,calls,1172172,1501091462,2017-07-26 17:51:02,07/26/2017,07/2017,7,2017,Anjelica Hoger,Angelic Graetz
20286985,8858587.0,160091,calls,1371959,1501091462,2017-07-26 17:51:02,07/26/2017,07/2017,7,2017,Cora Gonzalez,Zachary Hampton
25017375,8858588.0,732897,calls,160091,1501091462,2017-07-26 17:51:02,07/26/2017,07/2017,7,2017,Cecilia Pichette,Cora Gonzalez
11344055,8869707.0,160091,calls,732897,1501177862,2017-07-27 17:51:02,07/27/2017,07/2017,7,2017,Cora Gonzalez,Cecilia Pichette
25017376,8880634.0,732897,calls,160091,1501264262,2017-07-28 17:51:02,07/28/2017,07/2017,7,2017,Cecilia Pichette,Cora Gonzalez
11344056,8880633.0,160091,calls,732897,1501264262,2017-07-28 17:51:02,07/28/2017,07/2017,7,2017,Cora Gonzalez,Cecilia Pichette
25017383,8958492.0,1371959,calls,160091,1501869062,2017-08-04 17:51:02,08/04/2017,08/2017,8,2017,Zachary Hampton,Cora Gonzalez
14803133,8958491.0,1172172,calls,758683,1501869062,2017-08-04 17:51:02,08/04/2017,08/2017,8,2017,Angelic Graetz,Anjelica Hoger
20286986,8969397.0,160091,calls,1371959,1501955462,2017-08-05 17:51:02,08/05/2017,08/2017,8,2017,Cora Gonzalez,Zachary Hampton
14803134,8969399.0,1172172,calls,758683,1501955462,2017-08-05 17:51:02,08/05/2017,08/2017,8,2017,Angelic Graetz,Anjelica Hoger
19319736,8969398.0,758683,calls,1172172,1501955462,2017-08-05 17:51:02,08/05/2017,08/2017,8,2017,Anjelica Hoger,Angelic Graetz
25017384,8991740.0,1371959,calls,160091,1502128262,2017-08-07 17:51:02,08/07/2017,08/2017,8,2017,Zachary Hampton,Cora Gonzalez
25106996,81574.0,437025,meetings,1926292,1502433621,2017-08-11 06:40:21,08/11/2017,08/2017,8,2017,Beth Wilensky,Errol Eklov
25106997,81607.0,1076201,meetings,1926292,1502433621,2017-08-11 06:40:21,08/11/2017,08/2017,8,2017,Donte Smiglewski,Errol Eklov
25106998,81605.0,1075697,meetings,1926292,1502433621,2017-08-11 06:40:21,08/11/2017,08/2017,8,2017,Charleen Chiprean,Errol Eklov
25017377,9103496.0,732897,calls,160091,1502992262,2017-08-17 17:51:02,08/17/2017,08/2017,8,2017,Cecilia Pichette,Cora Gonzalez
11344057,9103495.0,160091,calls,732897,1502992262,2017-08-17 17:51:02,08/17/2017,08/2017,8,2017,Cora Gonzalez,Cecilia Pichette
25017385,9159194.0,1371959,calls,160091,1503424262,2017-08-22 17:51:02,08/22/2017,08/2017,8,2017,Zachary Hampton,Cora Gonzalez
25017386,9170412.0,1371959,calls,160091,1503510662,2017-08-23 17:51:02,08/23/2017,08/2017,8,2017,Zachary Hampton,Cora Gonzalez
19319737,9304948.0,758683,calls,1172172,1504547462,2017-09-04 17:51:02,09/04/2017,09/2017,9,2017,Anjelica Hoger,Angelic Graetz
19319738,9316076.0,758683,calls,1172172,1504633862,2017-09-05 17:51:02,09/05/2017,09/2017,9,2017,Anjelica Hoger,Angelic Graetz
11344058,9327139.0,160091,calls,732897,1504720262,2017-09-06 17:51:02,09/06/2017,09/2017,9,2017,Cora Gonzalez,Cecilia Pichette
25017378,9327140.0,732897,calls,160091,1504720262,2017-09-06 17:51:02,09/06/2017,09/2017,9,2017,Cecilia Pichette,Cora Gonzalez
19319739,9337993.0,758683,calls,1172172,1504806662,2017-09-07 17:51:02,09/07/2017,09/2017,9,2017,Anjelica Hoger,Angelic Graetz
25017379,9337992.0,732897,calls,160091,1504806662,2017-09-07 17:51:02,09/07/2017,09/2017,9,2017,Cecilia Pichette,Cora Gonzalez
25142323,91096.0,1076201,meetings,1629632,1505271629,2017-09-13 03:00:29,09/13/2017,09/2017,9,2017,Donte Smiglewski,Toby Fromberg
25188672,96746.0,1076201,meetings,1597667,1506927133,2017-10-02 06:52:13,10/02/2017,10/2017,10,2017,Donte Smiglewski,Johnny Gibson
25188675,107274.0,1076201,meetings,1587383,1509528639,2017-11-01 09:30:39,11/01/2017,11/2017,11,2017,Donte Smiglewski,Jacinto Schoeb
20286987,9972751.0,160091,calls,1371959,1509731462,2017-11-03 17:51:02,11/03/2017,11/2017,11,2017,Cora Gonzalez,Zachary Hampton
20286988,10050351.0,160091,calls,1371959,1510336262,2017-11-10 17:51:02,11/10/2017,11/2017,11,2017,Cora Gonzalez,Zachary Hampton
3,,437025,5,2037766,1513009592,2017-12-11 16:26:32,12/11/2017,12/2017,12,2017,Beth Wilensky,Gregory Russell
